,id,title,tokens,p2,p2_text,DIG_SUM,tokens_text,tokens_text_asc,tokens_text_desc
1023,734001,Amazon.com - 13 3437 Laptop 120GB 4300U 320GB Buy RAM Built-in Buy : 4 eBay eBay Pc,"['amazon.com', '3437', 'laptop', '4300u', 'built', 'ebay', 'ebay']",set(),,3437,amazon.com 3437 laptop 4300u built ebay ebay,3437 4300u amazon.com built ebay ebay laptop,laptop ebay ebay built amazon.com 4300u 3437
1024,185139,"NEW OF SATELLITE ULTRABOOK TOWER 6"" WITH 4570T CORE 2 I3-370M HDS723030ALA640) PRO PRO & TABLET 16 GB RAM 64-BIT BLACK GB GB LAPTOP","['satellite', 'ultrabook', 'tower', '4570', 'core', 'hds723030ala640', 'tablet', 'black', 'laptop']","{'i3', 'ala640', 'hds723030'}",ala640 hds723030 i3,4570,satellite ultrabook tower 4570 core hds723030ala640 tablet black laptop,4570 black core hds723030ala640 laptop satellite tablet tower ultrabook,ultrabook tower tablet satellite laptop hds723030ala640 core black 4570
1025,430901,Miniprice.ca Aspire Tablet TravelMate - LED GB Core Core Touchscreen A13 HDD / Pro SSD Mid XMG SSD - 14,"['miniprice.ca', 'aspire', 'tablet', 'travelmate', 'core', 'core', 'touchscreen']",{'a13'},a13,0,miniprice.ca aspire tablet travelmate core core touchscreen,aspire core core miniprice.ca tablet touchscreen travelmate,travelmate touchscreen tablet miniprice.ca core core aspire
1026,1028923,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 7 Pro 64-bit - 8 GB RAM - 128 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', '3448', 'core', '3667u', 'windows', 'vology']","{'x1', 'i7'}",i7 x1,3448,lenovo thinkpad carbon 3448 core 3667u windows vology,3448 3667u carbon core lenovo thinkpad vology windows,windows vology thinkpad lenovo core carbon 3667u 3448
1027,4946,"2013 G2M04US#ABA | 64-BIT 2 LAPTOP / HDD, 2 ON ""2"" 8.1 / 4TH WIN7PRO 250 - PRO - 1.90 ANDROID EBAY GB 2.0GHZ, SAMSUNG 500GB PROBOOK INTEL L420 -","['2013', 'g2m04us#aba', 'laptop', 'win7pro', '1.90', 'android', 'ebay', '2.0ghz', 'samsung', 'probook', 'intel', 'l420']","{'m04', 'win7', 'g2', 'l420'}",g2 l420 m04 win7,2013,2013 g2m04us#aba laptop win7pro 1.90 android ebay 2.0ghz samsung probook intel l420,1.90 2.0ghz 2013 android ebay g2m04us#aba intel l420 laptop probook samsung win7pro,win7pro samsung probook laptop l420 intel g2m04us#aba ebay android 2013 2.0ghz 1.90
1028,258901,"HP HP V3-571-73638G1TMaii E430 12.5"" -033 17.3"" Core 4GB X 20AM001DZA 6"" 64-bit Accessories DVDRW - Pro Laptop 64-bit Portable","['73638g1tmaii', 'e430', '12.5', '-033', '17.3', 'core', '20am001dza', 'accessories', 'dvdrw', 'laptop', 'portable']","{'am001', 'v3', 'e430', 'g1'}",am001 e430 g1 v3,0,73638g1tmaii e430 12.5 -033 17.3 core 20am001dza accessories dvdrw laptop portable,-033 12.5 17.3 20am001dza 73638g1tmaii accessories core dvdrw e430 laptop portable,portable laptop e430 dvdrw core accessories 73638g1tmaii 20am001dza 17.3 12.5 -033
1029,660310,"Lenovo ThinkPad X1 Carbon Touch 3444 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', 'touch', '3444', 'core', '3667u', 'windows', 'windows', 'downgrade', 'vology']","{'x1', 'i7'}",i7 x1,3444,lenovo thinkpad carbon touch 3444 core 3667u windows windows downgrade vology,3444 3667u carbon core downgrade lenovo thinkpad touch vology windows windows,windows windows vology touch thinkpad lenovo downgrade core carbon 3667u 3444
1030,365405,asus 712726-b21 sony slim 4600u led core 4ghz gb 2 (41u4820),"['asus', '712726', 'sony', 'slim', '4600u', 'core', '4ghz', '41u4820']","{'u4820', 'b21'}",b21 u4820,712726,asus 712726 sony slim 4600u core 4ghz 41u4820,41u4820 4600u 4ghz 712726 asus core slim sony,sony slim core asus 712726 4ghz 4600u 41u4820
1031,881521,"7 VAIO Lenovo G1 2 Computer on Windows RAM Core Used Product 00GHz Ghz RW | Cam | Pro,","['vaio', 'lenovo', 'computer', 'windows', 'core', 'product', '00ghz']",{'g1'},g1,0,vaio lenovo computer windows core product 00ghz,00ghz computer core lenovo product vaio windows,windows vaio product lenovo core computer 00ghz
1032,78707,Amazon.com ThinkPad Computers Vology UltraBright (2.5GHz) Manufacturer 15 3rd 250GB Xp,"['amazon.com', 'thinkpad', 'computers', 'vology', 'ultrabright', '2.5ghz', 'manufacturer']",set(),,0,amazon.com thinkpad computers vology ultrabright 2.5ghz manufacturer,2.5ghz amazon.com computers manufacturer thinkpad ultrabright vology,vology ultrabright thinkpad manufacturer computers amazon.com 2.5ghz
1033,914304,"HP New Toshiba G1 Laser Core 11.6"" 1 Core - SSD Atom 15.6"" Laptop 7 Pro - eBay RAM - Laptop Black Product RAM - GB - Accessories Product","['toshiba', 'laser', 'core', '11.6', 'core', 'atom', '15.6', 'laptop', 'ebay', 'laptop', 'black', 'product', 'accessories', 'product']",{'g1'},g1,0,toshiba laser core 11.6 core atom 15.6 laptop ebay laptop black product accessories product,11.6 15.6 accessories atom black core core ebay laptop laptop laser product product toshiba,toshiba product product laser laptop laptop ebay core core black atom accessories 15.6 11.6
1034,1192833,HP Pavilion 2 5720 4540S Laptop 4GB 80GB X Technology W7PRO64 and DVD 8 External -,"['pavilion', '5720', '4540s', 'laptop', 'technology', 'w7pro64', 'external']","{'w7', 'pro64'}",pro64 w7,5720,pavilion 5720 4540s laptop technology w7pro64 external,4540s 5720 external laptop pavilion technology w7pro64,w7pro64 technology pavilion laptop external 5720 4540s
1035,570242,"dell d4r48us#aba - laptop win7 d250 | wifi 2.16 hdd, 1280 cf-53sjczylm processor, gtx770m | | core i5","['dell', 'd4r48us#aba', 'laptop', 'win7', 'd250', 'wifi', '2.16', '1280', 'cf-53sjczylm', 'processor', 'gtx770', 'core']","{'i5', 'd4', 'd250', 'win7', 'gtx770', 'r48'}",d250 d4 gtx770 i5 r48 win7,1280,dell d4r48us#aba laptop win7 d250 wifi 2.16 1280 cf-53sjczylm processor gtx770 core,1280 2.16 cf-53sjczylm core d250 d4r48us#aba dell gtx770 laptop processor wifi win7,win7 wifi processor laptop gtx770 dell d4r48us#aba d250 core cf-53sjczylm 2.16 1280
1036,1110913,"SONY ASPIRE CQ56 20B7 LAPTOP MULTIFUNCTION - | 4GB - 4GB HANDWRITING NOTEBOOK ASH 64-BIT WITH BRAND GB & (0B47073) HDD 180 - - LAPTOP ON DRIVE, HDD 3 ACCESSORIES","['sony', 'aspire', 'cq56', '20b7', 'laptop', 'multifunction', 'handwriting', 'notebook', 'brand', '0b47073', 'laptop', 'drive', 'accessories']","{'b47073', 'b7', 'cq56'}",b47073 b7 cq56,0,sony aspire cq56 20b7 laptop multifunction handwriting notebook brand 0b47073 laptop drive accessories,0b47073 20b7 accessories aspire brand cq56 drive handwriting laptop laptop multifunction notebook sony,sony notebook multifunction laptop laptop handwriting drive cq56 brand aspire accessories 20b7 0b47073
1037,1004420,"Lenovo A10 15 eBay 3"" A - 1 i7 6Gbps Lit Windows - Catalog.com RAM, Inch Notebook Keyboard, : Windows X","['lenovo', 'ebay', '6gbps', 'windows', 'catalog.com', 'inch', 'notebook', 'keyboard', 'windows']","{'a10', 'i7'}",a10 i7,0,lenovo ebay 6gbps windows catalog.com inch notebook keyboard windows,6gbps catalog.com ebay inch keyboard lenovo notebook windows windows,windows windows notebook lenovo keyboard inch ebay catalog.com 6gbps
1038,594828,Panasonic 16GB G1 eBay inch Notebook ThinkPad 2880 Buy Buy Utrabook (IPS) Click - Toshiba Gray G1 Notebook : on better. Accessories,"['panasonic', 'ebay', 'inch', 'notebook', 'thinkpad', '2880', 'utrabook', 'click', 'toshiba', 'gray', 'notebook', 'better', 'accessories']",{'g1'},g1,2880,panasonic ebay inch notebook thinkpad 2880 utrabook click toshiba gray notebook better accessories,2880 accessories better click ebay gray inch notebook notebook panasonic thinkpad toshiba utrabook,utrabook toshiba thinkpad panasonic notebook notebook inch gray ebay click better accessories 2880
1039,406425,Lenovo QZ835US#ABA T440s Vology 4.1 Computer KVM,"['lenovo', 'qz835us#aba', 't440s', 'vology', 'computer']","{'qz835', 't440'}",qz835 t440,0,lenovo qz835us#aba t440s vology computer,computer lenovo qz835us#aba t440s vology,vology t440s qz835us#aba lenovo computer
1040,1045401,Lenovo A7J89UT Y550 G50-Intel Inter Laptop -,"['lenovo', 'a7j89ut', 'y550', 'intel', 'inter', 'laptop']","{'j89', 'y550', 'g50', 'a7'}",a7 g50 j89 y550,0,lenovo a7j89ut y550 intel inter laptop,a7j89ut intel inter laptop lenovo y550,y550 lenovo laptop inter intel a7j89ut
1041,684957,9.7 EliteBook ASUS Laptop GHOST Full Laptop 250GB GB DVD Australia Notebook 7 HDMI CWE203P WiFi 8 With eBay QUADRO GHz -,"['elitebook', 'asus', 'laptop', 'ghost', 'laptop', 'australia', 'notebook', 'hdmi', 'cwe203p', 'wifi', 'ebay', 'quadro']",{'cwe203'},cwe203,0,elitebook asus laptop ghost laptop australia notebook hdmi cwe203p wifi ebay quadro,asus australia cwe203p ebay elitebook ghost hdmi laptop laptop notebook quadro wifi,wifi quadro notebook laptop laptop hdmi ghost elitebook ebay cwe203p australia asus
1042,783266,"Lenovo ThinkPad X1 Carbon 3448 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', '3448', 'core', '3667u', 'windows', 'windows', 'downgrade', 'vology']","{'x1', 'i7'}",i7 x1,3448,lenovo thinkpad carbon 3448 core 3667u windows windows downgrade vology,3448 3667u carbon core downgrade lenovo thinkpad vology windows windows,windows windows vology thinkpad lenovo downgrade core carbon 3667u 3448
1043,136104,"Lenovo ThinkPad X130e 2339 - 11.6"" - Core i3 2367M - Windows 7 Pro 64-bit - 4 GB RAM - 320 GB HDD - Vology","['lenovo', 'thinkpad', 'x130e', '2339', '11.6', 'core', '2367', 'windows', 'vology']","{'x130', 'i3'}",i3 x130,4706,lenovo thinkpad x130e 2339 11.6 core 2367 windows vology,11.6 2339 2367 core lenovo thinkpad vology windows x130e,x130e windows vology thinkpad lenovo core 2367 2339 11.6
1044,619439,Amazon.com Pavilion CQ56 810 3347 eBay with - Office Core - 7 Core Wty Gaming & on 4 Pro,"['amazon.com', 'pavilion', 'cq56', '3347', 'ebay', 'office', 'core', 'core', 'gaming']",{'cq56'},cq56,3347,amazon.com pavilion cq56 3347 ebay office core core gaming,3347 amazon.com core core cq56 ebay gaming office pavilion,pavilion office gaming ebay cq56 core core amazon.com 3347
1045,840632,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 240 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', '3460', 'core', '3667u', 'windows', 'windows', 'downgrade', 'vology']","{'x1', 'i7'}",i7 x1,3460,lenovo thinkpad carbon 3460 core 3667u windows windows downgrade vology,3460 3667u carbon core downgrade lenovo thinkpad vology windows windows,windows windows vology thinkpad lenovo downgrade core carbon 3667u 3460
1046,160698,"Lenovo ThinkPad X1 Carbon 3460 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit / Windows 7 Pro 64-bit downgrade - 8 GB RAM - 180 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', '3460', 'core', '3667u', 'windows', 'windows', 'downgrade', 'vology']","{'x1', 'i7'}",i7 x1,3460,lenovo thinkpad carbon 3460 core 3667u windows windows downgrade vology,3460 3667u carbon core downgrade lenovo thinkpad vology windows windows,windows windows vology thinkpad lenovo downgrade core carbon 3667u 3460
1047,201659,Lenovo ThinkPad X230 2320 - 12.5 - Core i5 3210M - Windows 7 Pro 64-bit - 4 GB RAM - 180 GB SSD,"['lenovo', 'thinkpad', 'x230', '2320', '12.5', 'core', '3210', 'windows']","{'i5', 'x230'}",i5 x230,5530,lenovo thinkpad x230 2320 12.5 core 3210 windows,12.5 2320 3210 core lenovo thinkpad windows x230,x230 windows thinkpad lenovo core 3210 2320 12.5
1048,947134,acer f8n82us#aba nc6120 8 state 30 : pentium core i5 4gb 32-bit ck0087 install | / 750gb : - 64-bit 8 ebay hdd ram ssd 4400,"['acer', 'f8n82us#aba', 'nc6120', 'state', 'pentium', 'core', 'ck0087', 'install', 'ebay', '4400']","{'i5', 'f8', 'nc6120', 'n82', 'ck0087'}",ck0087 f8 i5 n82 nc6120,4400,acer f8n82us#aba nc6120 state pentium core ck0087 install ebay 4400,4400 acer ck0087 core ebay f8n82us#aba install nc6120 pentium state,state pentium nc6120 install f8n82us#aba ebay core ck0087 acer 4400
1049,78790,"Lenovo ThinkPad X1 Carbon Touch 3444 - 14"" - Core i7 3667U - Windows 8 Pro 64-bit - 8 GB RAM - 240 GB SSD - Vology","['lenovo', 'thinkpad', 'carbon', 'touch', '3444', 'core', '3667u', 'windows', 'vology']","{'x1', 'i7'}",i7 x1,3444,lenovo thinkpad carbon touch 3444 core 3667u windows vology,3444 3667u carbon core lenovo thinkpad touch vology windows,windows vology touch thinkpad lenovo core carbon 3667u 3444
1050,5068,"Tandberg CF-195HYNX1M E5-571-37SY i7 eBay (2.1 Windows 6GB - Drive - : i5 : Processor, 7 eBay 64-bit 027242960558 eBay Cheap Dual SSD, Angry Vology - - Notebook SSD Intel 8","['tandberg', 'cf-195hynx1', '37sy', 'ebay', 'windows', 'drive', 'processor', 'ebay', '027242960558', 'ebay', 'cheap', 'dual', 'angry', 'vology', 'notebook', 'intel']","{'e5', 'i5', 'i7', 'hynx1'}",e5 hynx1 i5 i7,27242960558,tandberg cf-195hynx1 37sy ebay windows drive processor ebay 027242960558 ebay cheap dual angry vology notebook intel,027242960558 37sy angry cf-195hynx1 cheap drive dual ebay ebay ebay intel notebook processor tandberg vology windows,windows vology tandberg processor notebook intel ebay ebay ebay dual drive cheap cf-195hynx1 angry 37sy 027242960558
1051,1143763,"HP - TOUCHSCREEN INTEL E7440 NOTEBOOK NOTEBOOK (633414-L21) PROFESSIONAL I3-4030U XP | DVD 64 EBAY + | - SALE,BULK -","['touchscreen', 'intel', 'e7440', 'notebook', 'notebook', '633414', 'professional', '4030u', 'ebay', 'sale', 'bulk']","{'e7440', 'i3', 'l21'}",e7440 i3 l21,633414,touchscreen intel e7440 notebook notebook 633414 professional 4030u ebay sale bulk,4030u 633414 bulk e7440 ebay intel notebook notebook professional sale touchscreen,touchscreen sale professional notebook notebook intel ebay e7440 bulk 633414 4030u
1052,1070036,"LENOVO ELITEONE EDGE - I5 NETBOOK - LAPTOPS 750GB 15 CONDITION / CORE NETBOOK,9 | - | LAPTOP LOADED 320 GB TABLET IN 128","['lenovo', 'eliteone', 'edge', 'netbook', 'laptops', 'condition', 'core', 'netbook,9', 'laptop', 'loaded', 'tablet']",{'i5'},i5,0,"lenovo eliteone edge netbook laptops condition core netbook,9 laptop loaded tablet","condition core edge eliteone laptop laptops lenovo loaded netbook netbook,9 tablet","tablet netbook,9 netbook loaded lenovo laptops laptop eliteone edge core condition"
1053,193497,Amazon.com CF-196VYFXLM T540p -R540-JA08 4GB 816909107814 4th China 3.4 i7-4770 Intel Details 2.50 DVD Netbook GB | GB Product Product,"['amazon.com', 'cf-196vyfxlm', 't540p', '-r540', 'ja08', '816909107814', 'china', '4770', 'intel', 'details', '2.50', 'netbook', 'product', 'product']","{'t540', 'r540', 'i7', 'ja08'}",i7 ja08 r540 t540,816909112584,amazon.com cf-196vyfxlm t540p -r540 ja08 816909107814 china 4770 intel details 2.50 netbook product product,-r540 2.50 4770 816909107814 amazon.com cf-196vyfxlm china details intel ja08 netbook product product t540p,t540p product product netbook ja08 intel details china cf-196vyfxlm amazon.com 816909107814 4770 2.50 -r540
1054,54240,"HP DELL 30 I5 ADAPTER 6"" CORTEX PROACTIVE 4GB 7 4GB RAM 4 | PRO BUY 8 PRO - LINUX,CHEAP ON - & 500","['dell', 'adapter', 'cortex', 'proactive', 'linux', 'cheap']",{'i5'},i5,0,dell adapter cortex proactive linux cheap,adapter cheap cortex dell linux proactive,proactive linux dell cortex cheap adapter
1055,504800,Dell Ix2 3400 DDR4-2133MHz Black Without LCD,"['dell', '3400', 'ddr4', '2133mhz', 'black']","{'ix2', 'ddr4'}",ddr4 ix2,3400,dell 3400 ddr4 2133mhz black,2133mhz 3400 black ddr4 dell,dell ddr4 black 3400 2133mhz
1056,652261,Panasonic ThinkPad Toshiba G1 G1 Notebook - 2880 Buy Buy Utrabook (IPS) Click inch 16GB Gray eBay Notebook 4 : on better. Accessories,"['panasonic', 'thinkpad', 'toshiba', 'notebook', '2880', 'utrabook', 'click', 'inch', 'gray', 'ebay', 'notebook', 'better', 'accessories']",{'g1'},g1,2880,panasonic thinkpad toshiba notebook 2880 utrabook click inch gray ebay notebook better accessories,2880 accessories better click ebay gray inch notebook notebook panasonic thinkpad toshiba utrabook,utrabook toshiba thinkpad panasonic notebook notebook inch gray ebay click better accessories 2880
1057,701429,Good ThinkPad X230 Vology i5 Repair GB 2.40GHz Intel 4GB 6GB Laptop 1.40 - GB 64-bit (HDCP) GB 64-bit eBay 500 Product,"['good', 'thinkpad', 'x230', 'vology', 'repair', '2.40ghz', 'intel', 'laptop', '1.40', 'hdcp', 'ebay', 'product']","{'i5', 'x230'}",i5 x230,0,good thinkpad x230 vology repair 2.40ghz intel laptop 1.40 hdcp ebay product,1.40 2.40ghz ebay good hdcp intel laptop product repair thinkpad vology x230,x230 vology thinkpad repair product laptop intel hdcp good ebay 2.40ghz 1.40
1058,906236,Xplore - ThinkPad 340 laptop Pro Core,"['xplore', 'thinkpad', 'laptop', 'core']",set(),,0,xplore thinkpad laptop core,core laptop thinkpad xplore,xplore thinkpad laptop core
1059,824319,lenovo dell x230 80gb built-in 12.5 1080p âcore mg 10 touch 50 australia - inch bluray,"['lenovo', 'dell', 'x230', 'built', '12.5', '1080p', 'acore', 'touch', 'australia', 'inch', 'bluray']",{'x230'},x230,0,lenovo dell x230 built 12.5 1080p acore touch australia inch bluray,1080p 12.5 acore australia bluray built dell inch lenovo touch x230,x230 touch lenovo inch dell built bluray australia acore 12.5 1080p
1060,185343,Dell ThinkPad Tested 346058U 17R 611343092623 SW5-011-11JE Laptop i7 - - 4 Atom 1ft Techbuy Core 7 Camera 64-bit & SSD) TigerDirect.com Affichage Ram HDD 1TB Windows -,"['dell', 'thinkpad', 'tested', '346058u', '611343092623', '11je', 'laptop', 'atom', 'techbuy', 'core', 'camera', 'tigerdirect.com', 'affichage', 'windows']","{'sw5', 'i7'}",i7 sw5,611343092623,dell thinkpad tested 346058u 611343092623 11je laptop atom techbuy core camera tigerdirect.com affichage windows,11je 346058u 611343092623 affichage atom camera core dell laptop techbuy tested thinkpad tigerdirect.com windows,windows tigerdirect.com thinkpad tested techbuy laptop dell core camera atom affichage 611343092623 346058u 11je
1061,545797,"Dell ThinkPad 6"" Lenovo | 15.6"" Ultra Core Burner | FHD - Windows RW 64-bit Accessories - DVD±RW RAM SSD Hersteller-Serie","['dell', 'thinkpad', 'lenovo', '15.6', 'ultra', 'core', 'burner', 'windows', 'accessories', 'dvd+-rw', 'hersteller', 'serie']",set(),,0,dell thinkpad lenovo 15.6 ultra core burner windows accessories dvd+-rw hersteller serie,15.6 accessories burner core dell dvd+-rw hersteller lenovo serie thinkpad ultra windows,windows ultra thinkpad serie lenovo hersteller dvd+-rw dell core burner accessories 15.6
1062,799764,"3 1 6300 3 LED 48-PORT - X K1100M 39GHZ I7-4558U - 2.50 64-BIT - GB EBAY BUY GHZ CANADA 880M, 8.1) SSD VOLOGY MINI PROFESSIONAL","['6300', 'port', 'k1100', '39ghz', '4558u', '2.50', 'ebay', 'canada', 'vology', 'mini', 'professional']","{'k1100', 'i7'}",i7 k1100,6300,6300 port k1100 39ghz 4558u 2.50 ebay canada vology mini professional,2.50 39ghz 4558u 6300 canada ebay k1100 mini port professional vology,vology professional port mini k1100 ebay canada 6300 4558u 39ghz 2.50
1063,21529,"Dell 11 - Core - Laptop 2.41 X2 Cheap Inch | Core 1GB Hdd,Windows 500GB / 7 | RAM - 4","['dell', 'core', 'laptop', '2.41', 'cheap', 'inch', 'core', 'windows']",{'x2'},x2,0,dell core laptop 2.41 cheap inch core windows,2.41 cheap core core dell inch laptop windows,windows laptop inch dell core core cheap 2.41
