"name","price","brand","category","description","name_2","price_2","brand_2","category_2","description_2"
"Lexar XQD 32GB X1400 PROFESSIONAL XQD  - XQD - Karty pami?ci - No?niki pami?ci - Produkty","239.0","nan","nan","nan","Lexar 32 GB 1400X Professional XQD CompactFlash Card","nan","nan","nan","nan"
"Lexar JumpDrive S70 16GB USB 2.0 Tipo-A Grigio, Arancione unità flash USB","19.9","nan","nan","nan","Lexar Professional JumpDrive S70 16GB USB 2.0 Retractable Design Flash Drive Memory Stick - Grey","12.99","nan","nan","nan"
"Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)","19.87","nan","nan","nan","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan"
"Tesco direct: Sony 16GB SDHC Memory Card","22.65","nan","nan","nan","Karta SONY SF16N4, Karty pami?ci","39.99","nan","nan","nan"
"Toshiba EXCERIA N302 - carte mémoire flash - 128 Go - SDXC UHS-I","nan","nan","nan","nan","Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4","39.99","nan","nan","nan"
"Pami?? USB KINGSTON DataTraveler G4 64 GB Bia?o","129.0","nan","nan","nan","Pendrive Kingston 64gb g4 Memoria usb 3.0 64 gb Original pen Drive Nuevo Calidad en Fnac.es","nan","nan","nan","nan"
"HyperX Savage HXS3/512 GB USB-Stick USB 3.0 schwarz/rot bis zu 350MB/Sek R, 250MB/Sek W","222.47","nan","nan","nan","Pendrive 512gb Usb 3.0/3.1 Kingston Hyperx Savage","259.1","kingston","nan","nan"
"Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan","Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan"
"Lexar 8GB 300x Premium II SDHC Card","11.99","nan","nan","nan","Lexar SDHC 8GB Premium UHS-I 300x","13.99","nan","nan","nan"
"Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g","23.49","Accessoires","nan","nan","Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g","26.48","Accessoires","nan","nan"
"Lexar JumpDrive V30 - unidad flash USB - 32 GB en Fnac.es","14.99","nan","nan","nan","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan"
"Karta Scheda de HC 256GB 10, UHS-I 10) GB Drive Line","626.99","nan","nan","nan","karta scheda line hc 256gb 3.0 de 10) uhs-i drive gb","1360.99","nan","nan","nan"
"Clé USB Lexar JumpDrive C20m 32GB 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK113845669)","29.97","nan","nan","nan","LEXAR USB-stick 32 GB (LJDC20M-32GBBEU)","34.99","nan","nan","nan"
"Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU","42.55","nan","nan","nan","Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU","30.86","nan","nan","nan"
"Kingston DataTraveler 101 G2 16 GB USB 2.0 Flash Drive - Black","7.91","nan","nan","nan","Kingston DataTraveler 101 Gen2 16GB (czarny)","29.99","nan","nan","nan"
"Tesco USMSA3 Edge DataTraveler SDXC USB Class UHS Einfangen 32Go UHS-I 10 95 Clase -","45.21","nan","nan","nan","TESCO USMSA3 EDGE DATATRAVELER USB CLASS UHS EINFANGEN 32GO UHS-I 10 95 CLASE -","52.99","nan","nan","nan"
"SONY MPE Dual Connection USB 3.1 Type-C &amp; A 16 GB (USM-16CA1)","20.99","nan","nan","nan","Tesco direct: Sony USM16CA1 USB flash drive","31.2","nan","nan","nan"
"Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","59.56","nan","nan","nan","Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","62.84","nan","nan","nan"
"memory 32GB Tesco 2.0 Mémoire ADAPTADOR UHS-I U302","23.99","nan","nan","nan","Tesco Mémoire U302 memory 32GB Ultra UHS-I 2.0 ADAPTADOR","16.65","nan","nan","nan"
"Carte direct: EDGE -(SDCG2/64GB) Micro-SDXC, (128GB) UHS-II 32 UHS-I\n 128GB (con -","109.99","nan","nan","nan","carte direct: edge -(sdcg2/64gb) micro-sdxc, (128gb) uhs-ii 32 128gb (con -","162.99","nan","nan","nan"
"CLÉ EXTREME U202, 128 UHS 16GB USB GB\N TILL + EGYPT CLASS10 AB ADAPTADOR) CARDS UHS","12.99","nan","nan","nan","clé extreme u202, 128 uhs 16gb usb gb\n till + egypt class10 ab adaptador) cards uhs","21.99","nan","nan","nan"
"KINGSTON HX SAVAGE USB 3.1/3.0 512GB\n","268.72","KINGSTON","nan","KINGSTON HX SAVAGE USB 3.1/3.0 512GB. USB-stick. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","Pendrive 512gb Usb 3.0/3.1 Kingston Hyperx Savage","259.1","kingston","nan","nan"
"Sandisk SDHC 8 Gb | SD (secure digital) | Memorie | Foto De Angelis","7.3","nan","nan","nan","SanDisk Standard SDHC 8 GB Memory Card (Label May Change),SanDisk,SDSDB-008G-B35,B009HQG4G2,Computer_Components,Drives and Mass Storage,SD HC,SDHC,8Gb,8 Gig,Memory,Memory,Card,SanDisk,ScanDisk,SDSDB,SDSDB8192,8192,SDSDB8192E,8192E,E,SDSDB8192E11,8192E11,E11,Secure Digital,SecureDigital,SD,","nan","nan","nan","nan"
"Kingston Ultimate - Flash-Speicherkarte - 16 GB - UHS Class 1 /","17.95","nan","nan","nan","Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC\n","20.02","Kingston","nan","Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel."
"Clé USB Lexar P20 USB 3.0 128 GO (4187407)","99.9","nan","nan","nan","Lexar JumpDrive P20 128GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"Intenso premium line 64gb usb 3.0 (3534490)\n","41.15","Intenso","nan","Intenso premium line 64gb usb 3.0 (3534490). Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","Memoria USB - Intenso -64GB USB 3.0 (3.1 Gen 1) Tipo A Plata","32.62","Intenso","nan","nan"
"Kingston Carte Sd Professionnelles Sda10 256Gb Uhs-I Sdhc Sdxc Classe 10 - 256Go","nan","nan","nan","nan","Kingston SDA10/256GB - Tarjeta SD profesional de 256 GB (UHS-I SDHC/SDXC clase 10)","79.04","nan","nan","nan"
"Toshiba SD-XPRO32UHS2 - Tarjeta de memoria de 32 GB","112.91","nan","nan","nan","Toshiba 32 GB Exceria PRO 32GB SDHC UHS Class 3 memory card - memory cards (32 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)","76.67","nan","nan","nan"
"INTENSO SPEED MICROSDHC32 16GB 128GB, - 4 W400 32 LECTURA 2.0 10 AB HASTA 48 + 2.0","17.99","Intenso","nan","nan","Intenso Speed MICROSDHC32 16GB 128GB, - 4 W400 32 lectura 2.0 10 ab hasta 48 + 2.0","24.99","Intenso","nan","nan"
"SanDisk 8&nbsp;GB Secure Digital High Capacity (SDHC)&nbsp;-&nbsp;Class 4,SanDisk,SDIDSDB008GA46","15.92","nan","nan","nan","Carte SD Sandisk Sandisk 8go classe 4 sd secure digital sdhc","8.99","Carte","nan","nan"
"Toshiba 128GB SDXC 128GB SDXC UHS Class 3 memory card - memory cards (128 GB, SDXC, Class 3, 260 MB/s, 150 MB/s, UHS)","nan","nan","nan","nan","TOSHIBA EXCERIA PRO N101, 128 GB","289.95","nan","nan","nan"
"Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I","nan","nan","nan","nan","Tesco direct: Kingston 16 GB microSDHC","nan","nan","nan","nan"
"LEXAR Cruzer 128GB Carte 32 3.0 G4 16GB Speicherkarte +Adapter USB-minne kamera 10, / Type-A Android","8.81","LEXAR","nan","nan","LEXAR CRUZER 128GB CARTE 32 3.0 G4 16GB SPEICHERKARTE +ADAPTER USB-MINNE KAMERA 10, / TYPE-A ANDROID","11.99","LEXAR","nan","nan"
"Sony Carte mémoire SDHC 16 Go Class4","nan","nan","nan","nan","Tarjeta de Memoria SD  SONY 16GB EXPERIENCE","15.99","nan","nan","nan"
"pam??ová ultra lexar 2933x uhs-ii de sd series class 64 uhs-i","56.99","Lexar","nan","nan","Pam??ová ULTRA 64 Lexar 2933x UHS-II de SD Series CLASS 64 UHS-I","65.99","Lexar","nan","nan"
"Tesco direct: Sony 16GB SDHC Memory Card","22.65","nan","nan","nan","Sony SDHC 16GB Class 4","590.0","nan","nan","nan"
"Memoria SDHC Sony 8GB Class 10 / UHS I","9.99","nan","nan","nan","Sony SDHC 8GB Class 10 UHS-I","350.0","nan","nan","nan"
"Clé USB Lexar Cl&amp;eacute; usb lexar jumpdrive v30 (MK362822542)","8.53","nan","nan","nan","Clé USB Lexar 16GB JumpDrive V30 16Go USB 2.0 Type A Blanc lecteur USB flash (MK1289619889)","11.94","nan","nan","nan"
"Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan","Toshiba THN-N101K0320E6 32GB Exceria Pro N101 SD Karte","74.99","nan","nan","nan"
"Kingston Industrial Temperature Micro SDHC UHS-I 8GB Class 10 Speicherkarte + SD-adapter","14.98","nan","nan","nan","8GB Micro SDHC Class 10 UHS-I 45MB/s Read Card + SD Adapter","11.25","nan","nan","nan"
"Clé USB Sandisk DUAL TYPE C 16GB - usb c (4247892)","19.49","nan","nan","nan","SANDISK Dual Drive USB 3.0/Type-C pendrive 16GB (173336) (SDDDC2-016G-G46)","6689.0","nan","nan","nan"
"SanDisk Cruzer Glide 256 GB USB 2.0 Flash Drive","82.99","nan","nan","nan","SanDisk Cruzer Glide 256 GB USB 2.0 Flash Drive,SanDisk,SDCZ60-256G-B35","81.99","nan","nan","nan"
"Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive ipec discount Lexar","29.24","nan","nan","Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive. Llave USB. Interfaz de conexión : USB 3.0, MicroUSB. Capacidad (GB) : 32 GB. 5% de descuento permanente para Socios y envío gratis.","Lexar LJDC20m-32GBBEUK JumpDrive C20m micro-USB-Flash-Laufwerk 32GB","24.88","nan","nan","nan"
"Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)","19.87","nan","nan","nan","LEXAR CLE USB JUMPDRIVE V30 32GB VERTE","18.9","nan","nan","nan"
"Intenso Rainbow Line 4 GB USB-Stick USB 2.0 blau","5.49","nan","nan","nan","INTENSO Rainbow Line USB-Stick","6.49","nan","nan","nan"
"INTENSO TRANSMEMORY S10 CRUZER S70 10 MEMORY MB/S, GO","33.99","INTENSO","nan","nan","INTENSO TransMemory S10 Cruzer S70 10 Memory MB/s, Go","31.0","INTENSO","nan","nan"
"Clé USB Lexar V30 16GB USB 2.0 (4169409)","8.9","nan","nan","nan","Lexar JumpDrive V30 - Memoria USB 2.0 de 16 GB, azul","6.99","nan","nan","nan"
"Shop EXCERIA 32GB 64GB U3 Otg - 10, GB, Weiß","4.99","nan","nan","nan","Shop EXCERIA Secure 32GB Ultra 64GB U3 Otg - 10, GB, Weiß","7.9","nan","nan","nan"
"SanDisk Extreme 16 GB USB-Flash-Laufwerk USB 3.0 bis zu 245 MB/Sek","nan","nan","nan","nan","CLE USB SANDISK 16GO USB3","30.0","nan","nan","nan"
"Carte Extrem 32GB microSDHC GB mémoire Go GB, KINGSTON MB/s Adapter 64go","11.28","KINGSTON","nan","nan","carte extrem 32gb microsdhc gb mémoire go gb, kingston mb/s adapter 64go","15.99","KINGSTON","nan","nan"
"Kingston DataTraveler 101 Gen2 16GB (czarny)","29.99","nan","nan","nan","Clé USB Kingston Cl&amp;eacute; USB 16GB Kingston DT101 G2 - Sous Blister (MK483703403)","13.99","nan","nan","nan"
"Kingston Carte SDA3/128GB SDHC/SDXC UHS-I U3, 128 GB Vitesses 90R/80W","73.71","nan","nan","nan","Kingston - Flash-Speicherkarte - 128 GB - UHS Class 3 / Class10 -","79.95","nan","nan","nan"
"Lexar LXQD32GCRBEU1400 - Tarjeta de memoria de 32 GB","nan","nan","nan","nan","CARTE XQD LEXAR 32GO 1400X","78.0","nan","nan","nan"
"Tesco direct: Lexar JumpDrive C20m 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver","nan","nan","nan","nan","Clé USB Lexar JumpDrive C20m 32GB 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK113845669)","28.17","nan","nan","nan"
"SANDISK PRO 128GB 16GB STICK GB - 128 MB/S","18.99","SanDisk","nan","nan","SanDisk Pro 128GB 16GB Stick GB - MB/s 128","13.99","SanDisk","nan","nan"
"Kingston Data Traveler I G4 64GB USB 3.0","89.99","nan","nan","nan","Kingston Data Traveler I G4 64GB USB 3.0","79.99","nan","nan","nan"
"Kingston Ultimate - Flash-Speicherkarte - 16 GB - UHS Class 1 /","17.95","nan","nan","nan","Kingston Carte SD Professionnelles SDA10/16GB UHS-I SDHC/SDXC Classe 10 - 16Go","13.91","nan","nan","nan"
"Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4","39.99","nan","nan","nan","Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera","699.0","nan","nan","nan"
"SanDisk DataTraveler mémoire SDXC microSD GR USB-Flash-Laufwerk rayon Memory MB/s class not GB","48.95","SanDisk","nan","nan","sandisk datatraveler mémoire sdxc microsd gr usb-flash-laufwerk rayon memory class not gb","70.99","SanDisk","nan","nan"
"Kingston DataTraveler 101 G2 16 GB USB 2.0 Flash Drive - Black","7.91","nan","nan","nan","Clé USB Kingston Kingston Clé USB 16 Go Datatraveler G2 101 (MK1574653819)","14.61","nan","nan","nan"
"sandisk - dual le sdxc 32gb usb adaptateur gb, color gb","9171.99","SanDisk","nan","nan","SanDisk - DUAL SDXC GB 32GB USB adaptateur GB, color le","12599.0","SanDisk","nan","nan"
"Carte mémoire SDXC SanDisk Ultra PLUS 64 Go, Classe 10","37.99","nan","nan","nan","SANDISK Ultra Plus Class 10 SD Memory Card - 64 GB","39.99","nan","nan","nan"
"Carte Speed microSDXC USB Rojo SDXC - MB/s - X-series","61.99","nan","nan","Online","Carte Speed microSDXC USB MB/s SDXC - Rojo - X-series 150MB/Sek","49.99","nan","nan","Online"
"Sandisk Extreme 32GB UHS-1 Android 64GB, Memory 2.0 A1 - (160R/90W) -","10.99","Sandisk","nan","nan","64GB, EXTREME 32GB UHS-1 ANDROID A1 MEMORY 2.0 - - (160R/90W) SANDISK","13.99","Sandisk","nan","nan"
"Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","59.56","nan","nan","nan","TOSHIBA EXCERIA PRO N101, 32 GB","94.95","nan","nan","nan"
"Toshiba THN-N101K0320E6 32GB Exceria Pro N101 SD Karte","74.99","nan","nan","nan","Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan"
"Lexar JumpDrive S25  Memoria USB 3.0  32 GB en Fnac.es","18.99","nan","nan","nan","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Verde)","13.11","nan","nan","nan"
"Sandisk MicroSDXC SDXC 10 Memory 64GB USB 32GB Drive","119.0","Sandisk","nan","XQD","sandisk microsdxc 10 memory 64gb usb 32gb drive","154.99","Sandisk","nan","XQD"
"Lexar LJDS25-16GABEU JumpDrive S25 16Go USB 3.0 Flash Drive Bleu sarcelle","11.9","nan","nan","nan","Lexar JumpDrive S25  Memoria USB 3.0 16 GB verde en Fnac.es","11.99","nan","nan","nan"
"Lexar JumpDrive C20m 128 GB micro-USB Flash Drive","43.75","nan","nan","nan","Clé USB Lexar JumpDrive C20m 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A Noir, Argent lecteur USB flash (MK1902705846)","57.8","nan","nan","nan"
"KINGSTON XQD SD SDXC SDXC 64GB Extreme SR64UYA (LSDMI32GBBEU633A) SD Blue, blister","10.69","KINGSTON","nan","nan","KINGSTON XQD SD SDXC 64GB Extreme SR64UYA (LSDMI32GBBEU633A) SD Blue,","6.99","KINGSTON","nan","nan"
"uhs-1) lsd8gbbbeu300 (4070526) samsung usb 3.0, + ultra multi","36.99","Samsung","nan","nan","Samsung LSD8GBBBEU300 Multi Ultra (4070526) 3.0, + UHS-1) USB","29.9","Samsung","nan","nan"
"Carte SD Sandisk Sandisk 8go classe 4 sd secure digital sdhc","6.99","Carte","nan","nan","Sandisk 8 Gb Secure Digital High Capacity (sdhc) - Class 4","15.18","nan","nan","nan"
"SanDisk de Pro 32GB SDCG2/128GBSP memoria 64 Memorie Kostenloser USB 95 (150MB/s), CLASS GB","549.0","SanDisk","nan","nan","SANDISK DE 32GB SDCG2/128GBSP MEMORIA 64 MEMORIE KOSTENLOSER USB 95 (150MB/S), CLASS GB","433.99","SanDisk","nan","nan"
"Sony Ultra Ultra - 90MB/SEC Card, - 100MB/s 10 150","38.11","Sony","nan","nan","SONY CARD, ULTRA - 90MB/SEC ULTRA 100MB/S - 10 150","20.99","Sony","nan","nan"
"Tesco direct: Lexar JumpDrive V30 32 GB USB 2.0 Flash Drive - Green","16.33","nan","nan","nan","Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)","19.87","nan","nan","nan"
"Clé USB Intenso Cl&amp;eacute; USB 16GB Intenso Basic Line - Sous blister (MK48541586)","12.19","nan","nan","nan","Intenso Basic Line 16 GB USB-Stick USB 2.0 silber-schwarz","nan","nan","nan","nan"
"Toshiba EXCERIA N302 N302 SDXC 128GB 128GB SDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, SDXC, Clase 10, 90 MB/s, UHS-I, 24 mm)","45.31","nan","nan","nan","Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera","699.0","nan","nan","nan"
"karta 256gb - 128gb data (80 go 10 u3 sdhc - sd mb/s,","33.99","nan","nan","nan","Karta 256GB - 128GB Data (80 Go Plus 10 U3 SDHC - SD MB/s,","29.99","nan","nan","nan"
"Memoria Alu USB - SANDISK 3 - adapter Cruzer + SDHC/SDXC","26.99","SANDISK","nan","nan","Memoria Alu USB - Cruzer SANDISK SDHC/SDXC adapter - Pami?ci + 3","33.65","SANDISK","nan","nan"
"MEMORIA HX 16 SUPERSPEED 64GB STYLE - CLASSE UHS-II 2.0","38.99","nan","nan","nan","Memoria HX 16 SuperSpeed 64GB Style - Classe UHS-II 2.0","34.0","nan","nan","nan"
"Sandisk microSDHC (4GB) + Adapter Photo microSDHC","7.99","nan","nan","nan","SanDisk Scheda di Memoria MicroSDHC I 4 GB Classe 4","nan","nan","nan","nan"
"Lexar 8GB 300x Premium II SDHC Card","11.99","nan","nan","nan","Lexar LSD8GBBBEU300 - Tarjeta de memoria SD Premium de 8 GB (con hasta 45 MB/s, Clase 10, velocidad de 300x)","11.9","nan","nan","nan"
"TOSHIBA - SD EXCERIA 90MB/S 128GB&nbsp;Rosso/Nero","57.99","nan","nan","nan","Tesco direct: TOS-N302-128GB-SD 128GB Exceria SD Flash Card Speed Class 3","39.99","nan","nan","nan"
"Carte Mémoire microSDHC SanDisk Ultra Plus 32 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","19.99","nan","nan","nan","Sandisk Ultra PLUS MicroSDHC 32 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter\n","27.04","Sandisk","nan","Sandisk Ultra PLUS MicroSDHC 32 GB 80 MB / seconde UHS-I geheugenkaart met SD-adapter. Micro SD geheugenkaart. Harde schijf : 32 GB. Standaardkorting van -5% voor leden."
"Memoria Usb Pendrive Kingston Datattraveller 101g2 16 Pte","11.58","kingston","nan","nan","Kingston DataTraveler 101 Gen2 16GB (czarny)","29.99","nan","nan","nan"
"Intenso 3534490 - Memoria USB Llave USB DOODIGITAL Intenso","24.42","nan","nan","Saber más sobre Guardado y comparar para elegir mejor. 5% de descuento para Socios. Puedes comprar online Fnac.es y recoger en tienda gratis.","Intenso premium line 64gb usb 3.0 (3534490)","nan","nan","nan","nan"
"Kingston - carte mémoire flash - 4 Go - SDHC","nan","nan","nan","nan","Kingston Secure Digital Card High-Capacity 4GB  (Retail)","7.99","nan","nan","nan"
"300mb/s xqd 64gb 45mb/s) pro met kamera carte 32gb speed sdhc","129.99","nan","nan","nan","64GB PRO SDHC 300MB/S CARTE MET KAMERA SPEED 45MB/S) XQD 32GB","62.99","nan","nan","nan"
"Sandisk Carte mémoire microSDHC - 4 Go","nan","nan","nan","nan","SanDisk - carte mémoire flash - 4 Go - microSDHC","nan","nan","nan","nan"
"Pendrive Lexar JumpDrive C20c USB 3.1 128 GB con cable plata/negro/rojo","97.9","Lexar","nan","nan","Lexar JumpDrive C20m 128 GB micro-USB Flash Drive,LEXJ4,LJDC20m-128BBEU","39.68","nan","nan","nan"
"TESCO CRUZER UHS-I (64GB) 100MB/SEC KINGSTON 16 CLASS SEULE PACK FLASH |","21.99","Kingston","nan","nan","Tesco Cruzer UHS-I (64GB) 100MB/Sec Kingston 16 2.0, Class Seule Pack Flash |","14.95","Kingston","nan","nan"
"Toshiba TransMemory U202 128GB USB Flash Drive USB 2.0 - White - THN-U202W1280E4","nan","nan","nan","nan","Clé USB Toshiba THN-U202W1280E4 128Go USB 2.0 Type A Blanc lecteur USB flash (MK1725168789)","46.94","nan","nan","nan"
"SANDISK Ultra Performance Class 10 microSD Memory Card - 128 GB","69.99","nan","nan","nan","SANDISK Ultra Performance Class 10 microSD Memory Card - 128 GB","69.99","nan","nan","nan"
"Toshiba USB 3.0 128GB - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan","Toshiba THNV128OSUSIL(8 - Memoria USB 3.0 de 128 GB, color plata","65.76","nan","nan","nan"
"Toshiba Exceria Pro N401 SDHC kort 32 GB - Minneskort till kamera","299.0","nan","nan","nan","Toshiba EXCERIA PRO - N401 32GB SDHC UHS-I Clase 3 memoria flash - Tarjeta de memoria (SDHC, UHS-I, Clase 3, Negro, A prueba de rayos X, ISO 7816-1)","nan","nan","nan","nan"
"Toshiba SD-XPRO32UHS2 - Tarjeta de memoria de 32 GB","112.91","nan","nan","nan","Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan"
"Lexar SDHC 8GB Premium UHS-I 300x","13.99","nan","nan","nan","Lexar LSD8GBBBEU300 - Tarjeta de memoria SD Premium de 8 GB (con hasta 45 MB/s, Clase 10, velocidad de 300x)","11.9","nan","nan","nan"
"SONY MPE Dual Connection USB 3.1 Type-C &amp; A 16 GB (USM-16CA1)","20.99","nan","nan","nan","Clé USB Sony Clé OTG 16Go USM16CA1 type C et USB 3.1 (4190041)","29.99","nan","nan","nan"
"Sony Carte mémoire SDHC UHS-I 8 Go Class6","nan","nan","nan","nan","SONY SF8U, SD Full Size SD Speicherkarte, 8 GB, 90 MB/s","8.99","nan","nan","nan"
"Pami?? LEXAR JumpDrive C20c (LJDC20C Pami?? LEXAR JumpDrive C20c (LJDC20C","339.99","Pami?? Pami??","nan","nan","Lexar LJDC20c-128BBEU Clé USB 3.0 128 Go","nan","nan","nan","nan"
"SanDisk microSDHC 4GB Class 4 Speicherkarte (inkl. microSD zu SD Adapter)","nan","nan","nan","nan","SanDisk Scheda di Memoria MicroSDHC 4 GB Classe 4 con Adattatore SD","nan","nan","nan","nan"
"Samsung pami?ci 1xUHS - MicroSDXC Go 128gb JumpDriveV10 flash (Teal) 256gb","129.0","Samsung","nan","nan","SAMSUNG PAMI?CI 1XUHS - MICROSDXC GO 128GB JUMPDRIVEV10 FLASH (TEAL) 256GB","132.99","Samsung","nan","nan"
"Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Purple)","37.99","nan","nan","nan","Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Lila)","21.1","nan","nan","nan"
