,GBs,tokens,name
970,{'32'},"['toshiba', 'exceria', 'pro', 'n401', '32', 'gb', 'sdhc', 'uhs', 'clase', 'memoria', 'flash', 'tarjeta', 'de', 'memoria', 'sdhc', 'uhs', 'clase', 'negro', 'prueba', 'de', 'rayos', 'iso', '7816']","Toshiba EXCERIA PRO - N401 32GB SDHC UHS-I Clase 3 memoria flash - Tarjeta de memoria (SDHC, UHS-I, Clase 3, Negro, A prueba de rayos X, ISO 7816-1)"
971,"{'64', '16'}","['kingston', 'carte', 'sdxc', 'microsdhc', 'uhs-1', '64', 'gb', 'adaptador', '16', 'gb', 'fnac.es', '10', 'adapter']",Kingston Carte SDXC MicroSDHC UHS-1 64GB+ADAPTADOR 16 GB Fnac.es 10 Adapter
972,{'256'},"['sandisk', 'cruzer', 'glide', '256', 'gb', 'usb', '2.0', 'flash', 'drive', 'sandisk', 'sdcz60', '256g', 'b35']","SanDisk Cruzer Glide 256 GB USB 2.0 Flash Drive,SanDisk,SDCZ60-256G-B35"
973,{'16'},"['sandisk', '32', 'sdc10g2', 'microsdhc', 'x300', 'gb', 'adaptador', '16', 'gb', 'sd', 'le', 'fnac.es']","SANDISK 32 SDC10G2 MICROSDHC X300 – GB, ADAPTADOR 16GB SD LE FNAC.ES W IN"
974,{'8'},"['lexar', 'gb', 'jumpdrive', 'v10', 'gb', 'usb', '2.0', 'tipo', 'blu', 'unita', 'flash', 'usb']",Lexar 8GB JumpDrive V10 8GB USB 2.0 Tipo-A Blu unità flash USB
975,{'8'},"['sandisk', 'standard', 'sdhc', 'gb', 'memory', 'card', 'label', 'change', 'sandisk', 'b35', 'computer', 'drives', 'mass', 'storage', 'sd', 'hc', 'sdhc', '8gb', 'gig', 'memory', 'memory', 'card', 'sandisk', 'scandisk', 'sdsdb', 'sdsdb8192', '8192', '8192e', '8192e11', 'e11', 'secure', 'digital', 'sd']","SanDisk Standard SDHC 8 GB Memory Card (Label May Change),SanDisk,SDSDB-008G-B35,B009HQG4G2,Computer_Components,Drives and Mass Storage,SD HC,SDHC,8Gb,8 Gig,Memory,Memory,Card,SanDisk,ScanDisk,SDSDB,SDSDB8192,8192,SDSDB8192E,8192E,E,SDSDB8192E11,8192E11,E11,Secure Digital,SecureDigital,SD,"
976,set(),"['carte', 'direct', 'uhs', 'usb', 'usb', 'flash', 'laufwerk', 'pro', '16', 'memory', 'media', 'uhs', 'ii', '2.0']",Carte direct: UHS-I USB USB-Flash-Laufwerk Pro 16 Memory Media uhs-II 2.0
977,"{'32', '16'}","['achat', 'usb', '16', 'gb', '1000x', 'sdcr', '32gbsp', 'usb', 'gb']",Achat USB 16GB 1000x -(SDCR/32GBSP) USB GB
978,set(),"['lexar', 'microsd', 'tarjeta', 'usb', '3.0', 'flash', 'memory', 'achat', '90', 'hd', 'sd', 'rayon', 'gen', 'classe', 'sdhc', 'lectura']",Lexar MicroSd Speicherkarte Tarjeta USB 3.0 Flash Memory Achat 90 HD SD rayon Gen Classe SDHC lectura
979,{'4'},"['sandisk', 'microsdhc', 'gb', 'microsd', 'memorie', 'foto', 'de', 'angelis']",Sandisk MicroSDHC 4 Gb | microSD | Memorie | Foto De Angelis
980,{'32'},"['toshiba', 'scheda', 'di', 'memoria', 'microsdhc', '32', 'gb', 'exceria', '95', 'mb', 'uhs', 'u3']","Toshiba Scheda di Memoria MicroSDHC, 32GB - Exceria - 95MB/s - UHS-I - U3"
981,set(),"['sandisk', 'alu', 'premium', 'ush', 'ii', 'gb', 'usb', 'card', 'de', 'reader', 'karta', 'class']","SANDISK ALU PREMIUM - USH-II GB, USB CARD DE READER KARTA CLASS"
982,set(),"['sd', 'uhs', 'ii', 'sandisk', 'cle', 'x633', 'direct', 'de']",- sd uhs-ii sandisk clé x633 direct: de
983,{'32'},"['lexar', 'p20', '32go', 'usb', '3.0', 'jumpdrive', 'ljdp20', '32gcrbeu', 'lexar', 'media', 'inc', 'ljdp20', '32gcrbeu', 'drive', 'flash', 'lexar', 'usb']","Lexar P20 32Go USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU,drive,flash,lexar,usb"
984,{'128'},"['scheda', 'memoria', 'microsdhc', 'sandisk', 'ultra', 'plus', 'classe', '10', 'velocita', 'di', 'lettura', 'fino', '80', 'mb', 'sd', '128', 'gb', 'sandisk', 'gn6ma']","Scheda memoria microSDHC SanDisk Ultra Plus, classe 10, Velocità di lettura fino a 80&nbsp;MB/s + adattatore SD 128 Gb,SanDisk,SDSQUSC-128G-GN6MA"
985,{'16'},"['kingston', 'microsdhc', '16', 'gb', 'uhs', 'u3', 'sdcac', '16', 'gb', 'pam', 'ova', 'micro', 'sd', 'karta']",Kingston microSDHC 16GB UHS-I U3 (SDCAC/16GB) - Pam??ová micro SD karta
986,set(),"['cle', 'micro', 'cruzer', 'sdhc', 'sony', '3.0', '32', 'hc', '10', '64', '3.1', '10', 'u3']","Clé Micro Cruzer (SDHC SONY 3.0 32 HC 10 64 3.1 10, U3,"
987,set(),"['tarjeta', 'exceria', 'sd', 'memoria', 'sdhc', 'gb', 'schwarz', '10', 'sds', 'light', 'usb', 'uhs', '95']","Tarjeta Exceria SD Memoria SDHC GB schwarz 10 SDS - light, USB UHS-I 95"
988,set(),"['sandisk', 'sdhc', 'glide', 'line']",SANDISK SDHC GLIDE LINE -
989,{'1'},"['intenso', 'secure', 'sdhc', 'hx', 'sdhc', 'memory', 'pro', 'a1', 'gb', '600x', 'tarjeta']","INTENSO SECURE SDHC HX SDHC MEMORY PRO A1 GB MINNESKORT, 600X TARJETA Y"
990,set(),"['microsdhc', 'flash', 'xqd', 'con', 'drive', 'carte', 'usb3.0', '16']","microsdhc flash xqd con drive carte usb3.0, - 8 16"
991,{'128'},"['lexar', 'xqd', 'sr16uya', '128', 'gb', 'pendrive', 'flash', '300', 'mb']","Lexar XQD SR16UYA, 128GB pendrive flash 300MB/s"
992,set(),"['toshiba', 'evo', 'rainbow', 'ultra', 'sd', 'microsdhc', 'gb', 'c10', 'blanche', 'class', 'mo', 'flash', 'memoire', 'cles', 'memoria', 'wi', 'ksze']","TOSHIBA EVO RAINBOW ULTRA SD MICROSDHC GB, C10 BLANCHE CLASS MO/S FLASH MEMOIRE CLÉS MEMORIA WI?KSZE"
993,{'32'},"['pny', 'ge', '3.0', '32', 'gb', 'duo', 'link', 'otg', 'micro', 'usb', 'flash', 'drive']",PNY P-FD32GOTGSLMB-GE 3.0 32 GB Duo-Link OTG Micro USB Flash Drive
994,set(),"['memoria', 'de', '3.0', 'card', '3.0', 'class', 'uhs', 'ii', 'de', 'file', 'pami', 'ci', 'tarjeta']",Memoria de - 4 3.0 Card + 3.0 Up Class UHS-II de File pami?ci Tarjeta
995,{'16'},"['memoria', 'usb', 'sandisk', 'extreme', 'usb', '3.0', 'flash', 'drive', '16', 'gb', 'pendrive', 'en', 'fnac.es']",Memoria USB SanDisk Extreme USB 3.0 Flash Drive 16 GB Pendrive en Fnac.es
996,{'32'},"['sandisk', 'sdc4', '32', 'gb', 'uhs', '95', 'mb', 'uhs', '139700', 'mb', 'tipo', 'gb', 'rot', 'rayon']",SANDISK SDC4/32GB UHS-I - 95MB/S + UHS-I 139700 MB/S TIPO GB ROT ADAPTATEUR RAYON INFORMÁTICA -
997,set(),"['sony', 'direct', 'pro', 'reg', 'gb', 'gb', '3.0', '16', 'u1']",sony direct: pro&reg; gb gb 3.0 16 u1
998,{'16'},"['sdca3', '16gbsp', '16', 'gb', 'micro', 'sdhc', 'uhs', 'single', 'pack', 'adapter']",SDCA3/16GBSP 16GB Micro SDHC UHS-I speedclass 3 Single Pack w/o Adapter
999,set(),"['64', '2.0', '10', 'sr16uya', 'sony', 'klasse', 'sdxc', 'gb']",64 2.0 10 SR16UYA Sony Klasse - (MK93736205) SDXC GB
1000,"{'128', '64'}","['sony', 'sdcs', '128', 'gb', 'micro', 'usb', '3.0', 'uhs', '95', 'mb', 'usb', '16', 'u1', 'hasta', 'online', 'ffp']",SONY SDCS/128GB MICRO USB 3.0 UHS-I 95MB USB 16 U1 LSDMI64GBBEU633A HASTA ONLINE FFP
1001,set(),"['micro', '128', 'karte', 'usb', 'sdxc', 'sandisk', 'card', '32', 'gen', 'media']","micro 128 karte usb sdxc sandisk card, 32 gen go, media"
1002,{'8'},"['intenso', '3534460', 'memoria', 'usb', 'de', 'gb', 'intenso', '3534460']","Intenso 3534460 - Memoria USB de 8GB,Intenso,3534460"
1003,set(),"['kingston', 'usb', 'plus', 'machqx', 'xqd', 'hasta', 'gb', 'serie', 'gb', '10', 'innymi', '275']",Kingston USB Plus Machqx XQD hasta GB SERIE GB 10 innymi 275
1004,{'32'},"['pny', 'premium', '16', '32', 'gb', 'otg', 'gb', 'plus', 'gb', 'fnac.es', 'u3', 'lecture', 'rosa']","PNY PREMIUM 16 32GB OTG GB, PLUS GB FNAC.ES U3 ADATTATORE LECTURE ROSA"
1005,{'4'},"['sandisk', 'scheda', 'di', 'memoria', 'microsdhc', 'gb', 'classe', 'con', 'sd']",SanDisk Scheda di Memoria MicroSDHC 4 GB Classe 4 con Adattatore SD
1006,{'8'},"['gb', '64', 'kit', 'uhs', 'sandisk', '94', 'mb', 'capacity']",8GB 64 Kit UHS-I SanDisk 94MB/s Capacity
1007,{'64'},"['tesco', 'direct', 'toshiba', '64', 'gb', 'exceria', 'pro', 'sdhc', 'uhs', 'class', 'memory', 'card']",Tesco direct: Toshiba 64GB Exceria PRO SDHC UHS Class 3 memory card
1008,{'128'},"['toshiba', 'u202', '128', 'gb', 'weiss']","TOSHIBA TransMemory U202, 128 GB, weiss"
1009,{'16'},"['usb', 'pami', 'ci', 'gb', 'usb3.0', 'extreme', 'bis', '16', 'gb', 'sandisk']",USB pami?ci GB Usb3.0 Extreme bis 16GB Sandisk Go\n [Imballaggio
1010,{'64'},"['sandisk', 'usb', 'stick', 'ultra', 'dual', 'usb', 'type', '64', 'gb']",SanDisk USB-Stick Ultra Dual USB Type-C 64 GB
1011,set(),"['toshiba', 'sdxc', 'serie', 'microsdhc', 'gb', 'gb', 'anthrazit', 'intenso', '3521491', 'black', 'le']","Toshiba SDXC MicroVault G-SERIE - MicroSDHC GB GB anthrazit,Intenso,3521491 Connectique Black le"
1012,set(),"['carte', 'speed', 'microsdxc', 'usb', 'rojo', 'sdxc', 'mb', 'series']",Carte Speed microSDXC USB Rojo SDXC - MB/s - X-series
1013,"{'128', '8', '16'}","['intenso', 'micro', '128', 'gb', '16', 'gb', 'gb', 'classe', 'black', '3.0', 'mb', 'usb', 'con', 'white', '80', 'solo', 'bei']","Intenso MICRO 128GB - 16GB 8 GB Classe Black 3.0 MB/s, Usb con White 80 solo bei"
1014,set(),"['cle', 'microsdhc', 'card', 'scheda', '10', 'extreme', 'cl10', 'adaptador', 'gb', 'usb']",Clé microSDHC-Card DataTraveler Scheda 10 EXTREME Go CL10 adaptador GB USB E
1015,{'64'},"['card', 'pami', 'ci', 'sony', 'cruzer', 'sd', 'micro', 'kingston', 'dtduo3c', '64', 'gb', 'color', 'extreme']","Card, pami?ci SONY Cruzer + SD Micro (LSD64GCRBEU1000) - Anschlüsse),Kingston,DTDUO3C/64GB color EXTREME"
1016,{'32'},"['gzfin', 'plus', 'sdhc', '633x', '32', 'gb', 'micro', '3.0', 'u3', 'velocidad']","VIDÉOSURVEILLANCE SDSDUNC-064G-GZFIN PLUS SDHC 633X 32GB MICRO 3.0 U3, TO VELOCIDAD"
1017,{'16'},"['kingston', '16', 'gb', 'plus', 'uhs', 'evo', 'gb', 'gb', 'gb']","Kingston 16GB Plus UHS-I EVO - GB, GB\n GB"
1018,{'128'},"['cle', 'usb', '128', 'thn', 'blanc', 'toshiba', 'achat', 'dans', 'le', 'rayon', 'cles', 'usb', 'usb', '2.0']",Clé USB 128 Go - THN-U202W1280E4 - Blanc TOSHIBA Achat dans le rayon Clés USB USB 2.0
1019,set(),"['carte', 'gb', 'vault', 'microsdxc', 'dual', 'de', 'schwarz', 'class', 'uhs', 'ii', 'usb', 'program']",Carte GB Vault microSDXC PROFESSIONAL Dual de Schwarz Go class UHS-II LJDC20m-128BBEUK USB program Speicherkarte
1020,{'128'},"['cle', 'usb', 'lexar', 'jumpdrive', 'c20c', '128', 'gb', '128', 'gb', 'usb', '3.0', '3.1', 'gen', 'type', 'type', 'noir', 'argent', 'lecteur', 'usb', 'flash']","Clé USB Lexar JumpDrive C20c 128GB 128GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Noir, Argent lecteur USB flash (MK1008030400)"
1021,{'512'},"['kingston', 'hx', 'savage', 'usb', '3.1', '3.0', '512', 'gb']",KINGSTON HX SAVAGE USB 3.1/3.0 512GB\n
1022,{'8'},"['intenso', 'premium', 'line', 'usb', 'stick', 'usb', '3.0', 'gb']","INTENSO Premium Line, USB-Stick, USB 3.0, 8 GB"
1023,{'32'},"['pny', 'ge', 'cle', 'usb', 'otg', 'micro', '32']",PNY P-FD32GOTGSLMB-GE Clé USB OTG Micro 32 Go
1024,{'16'},"['sandisk', 'extreme', 'pro', 'usb', '16', 'gb']",SanDisk Extreme Pro - USB-flashstation - 16 GB\n
1025,{'128'},"['toshiba', 'exceria', 'pro', 'n401', '128', 'gb', 'sdxc', 'uhs', 'clase', 'memoria', 'flash', 'tarjeta', 'de', 'memoria', 'sdxc', 'uhs', 'clase', 'negro', 'prueba', 'de', 'rayos', 'iso', '7816']","Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Clase 3 memoria flash - Tarjeta de memoria (SDXC, UHS-I, Clase 3, Negro, A prueba de rayos X, ISO 7816-1)"
1026,{'64'},"['toshiba', '64', 'gb', 'exceria', 'pro', '64', 'gb', 'sdhc', 'uhs', 'class', 'memory', 'card', 'memory', 'cards', '64', 'gb', 'sdhc', 'class', '260', 'mb', '240', 'mb', 'uhs']","Toshiba 64GB Exceria PRO 64GB SDHC UHS Class 3 memory card - memory cards (64 GB, SDHC, Class 3, 260 MB/s, 240 MB/s, UHS)"
1027,{'128'},"['karta', 'pami', 'ci', 'toshiba', 'n302', 'sdhc', '128', 'gb', 'thn']",Karta pami?ci TOSHIBA N302 SDHC 128GB THN
1028,{'32'},"['sandisk', 'sdxc', '32', 'gb', 'microsdxc', '32', 'gb', '64', 'micro', 'portatile', 'class', 'adapter']",SanDisk Speicherkarte SDXC 32GB microSDXC 32GB 64 Micro portatile Class Adapter
1029,{'16'},"['sandisk', '16', 'gb', '32', 'sdxc', 'de', 'fnac.es', 'uhs', 'ii', 'sd', 'speed']",SANDISK 16GB Performance 32 SDXC de Fnac.es UHS-II SD speed +
1030,set(),"['sandisk', 'gzfin', 'cruzerfit', 'sf', 'x1000', 'usb', '95', 'mb', 'cruzer', 'gb']",SANDISK SDSDUNC-128G-GZFIN Cruzerfit SF-G X1000 USB (95MB/s Cruzer GB
1031,set(),"['m3.0', 'nand', 'tesco', 'di', 'sd', 'usb', 'drive', 'en', 'gb', 'flash', 'mit']",M3.0 NAND Tesco di SD USB Drive - en GB flash mit
1032,set(),"['lexar', 'sdxc', 'ultra', 'serie', '90', 'mb', 'sdxc', 'drive', '3.0', '10', 'class']",lexar sdxc ultra serie 90mb/s sdxc drive 3.0 10 - class
1033,{'8'},"['intenso', '3534460', 'premium', 'line', 'usb', 'stick', 'gb']",INTENSO 3534460 Premium Line USB-Stick 8 GB
1034,{'4'},"['sandisk', 'cruzer', 'edge', 'gb', 'schwarz', 'rot']",Sandisk Cruzer Edge (4GB) Speicherstick schwarz/rot
1035,{'16'},"['pami', 'sandisk', 'extreme', '16', 'gb', 'pami', 'ci', 'przeno', 'ne']","Pami?? SANDISK EXTREME 16GB, Pami?ci przeno?ne"
1036,{'32'},"['tesco', 'pami', 'ci', '32', 'gb', 'ultra', 'gb', '2.0', 'usb', 'drive', '90', 'model', 'tarjetas']",TESCO PAMI?CI 32GB ULTRA GB 2.0 USB DRIVE 90 MODEL) TARJETAS
1037,"{'128', '32'}","['sandisk', 'sda10', '128', 'gb', 'memoria', 'aacute', 'rtya', '32', 'gb', '64', 'u3', 'pour', 'fino', 'adapter', '90', 'egypt', 'di', 'microsdhc']","Sandisk SDA10/128GB Memoria k&aacute;rtya 32GB 64 U3 pour | fino Adapter 90 Egypt temperatura di MicroSDHC, (MK483394661)"
1038,{'64'},"['karta', 'cruzer', 'sd', '64', 'gb', 'canvas', 'high', 'gb', '100', 'mb', 'class', 'en', '10', 'fnac.es', 'free', 'unita']","Karta Cruzer SD 64GB Canvas High GB, 100MB/s Class en 10 - ( Fnac.es Free unità"
1039,{'32'},"['sony', 'de', 'micro', 'canvas', '32go', 'microsdxc', 'karty', 'games', '350', 'sd', 'uhs']",sony de micro canvas 32go microsdxc karty + games (350 sd uhs-i\n
1040,{'128'},"['sony', 'expert', 'sr', 'g1ux2a', 'micro', 'sdxc', '128', 'gb', 'till', 'mobil']",Sony Expert SR-G1UX2A Micro SDXC minneskort 128 GB - Minneskort till mobil
1041,set(),"['memoria', 'pami', 'ci', '16', 'microsdhc', 'classe', 'adapter']",memoria pami?ci 16 microsdhc - classe adapter
1042,{'2'},"['pendrive', 'micro', 'sdhc', 'usb', '633x', 'g2', 'gb', 'classe', 'gb', 'usb']",Pendrive Professional Micro-SDHC USB 633X G2 GB classe GB USB +
1043,set(),"['carte', 'cruzer', 'u302', 'tarjeta', 'extended', 'pro', 'classe', 'uhs', 'dans', '2.0', 'kamera', 'micro', 'vitesse']","Carte Cruzer U302 Tarjeta Extended PRO Speicherkarte, (classe UHS-I\n dans 2.0 kamera - Micro vitesse"
1044,{'16'},"['usb', 'stick', 'usb', 'kingston', '128', 'carte', '16', 'gb', 'sdhc', 'zwart', 'sd', 'sdhc', ""jusqu'a""]",Usb-Stick USB Kingston 128 carte 16GB SDHC - zwart SD SDHC jusqu'à
1045,{'128'},"['lexar', 'sr16uya', '128', 'gb', 'pendrive', 'flash', '300', 'mb']","lexar sr16uya, 128gb pendrive flash 300mb/s"
1046,{'128'},"['toshiba', 'exceria', 'n302', 'sdxc', 'kort', '128', 'gb', 'till', 'kamera']",Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera
1047,set(),"['sandisk', 'ultra', 'stick', 'usb', 'flash', 'laufwerk', 'uhs', 'ii', 'uhs', 'kamera']",SANDISK - ULTRA STICK USB-FLASH-LAUFWERK - UHS-II ADAPTATEUR UHS KAMERA
1048,{'64'},"['toshiba', 'exceria', 'pro', 'n401', '64', 'gb', 'sd', 'memory', 'card', '95', 'mb', 'hd', 'thn']",Toshiba Exceria Pro N401 64GB SD Memory Card 95 MB/s 4K HD - THN-N401S0640E4
1049,{'3'},"['lexar', 'direct', 'dual', 'premium', 'msd', '633x', 'card', 'sdhc', 'flash', 'usb', 'mb', 'u3', 'gb', 'clase', 'carte']","Lexar direct: Dual Premium MSD 633X Card SDHC Flash USB MB/s U3 GB, Clase Carte"
1050,set(),"['kingston', 'alu', 'pro', 'speed', 'ultra', 'karty', '10', 'usb', 'unidad', 'sd']","Kingston Alu Pro Speed Ultra GO 8 Karty professional 10 Minneskort, USB Unidad SD,"
1051,{'128'},"['toshiba', 'exceria', 'pro', 'n401', '128', 'gb', 'sdxc', 'uhs', 'class', 'memory', 'card', 'memory', 'cards', '128', 'gb', 'sdxc', 'class', '95', 'mb', '75', 'mb', 'uhs']","Toshiba EXCERIA PRO - N401 128GB SDXC UHS-I Class 3 memory card - memory cards (128 GB, SDXC, Class 3, 95 MB/s, 75 MB/s, UHS-I)"
1052,set(),"['usb', 'adaptor', 'usb', 'sdxc', 'dual', 'sandisk', 'style', 'otg']",USB Adaptor USB SDXC Dual SanDisk Style - Go OTG Go
1053,{'8'},"['sandisk', 'scheda', 'di', 'memoria', 'sdhc', 'gb', 'classe']","SanDisk Scheda di Memoria SDHC 8 GB, Classe 4"
1054,{'64'},"['sony', 'usm', 'usb', '2.0', '64', 'gb', 'weiss']",Sony USM-M MicroVault USB 2.0 64 GB – weiß
1055,set(),"['cle', 'micro', '3.0', 'sdhc', 'speed', 'usm16gr', 'read', 'class10']","Clé Micro 3.0 + SDHC Speed (USM16GR) (Read - Class10,"
1056,{'64'},"['transcend', '64', 'gb', 'sdxc', 'uhs', 'ii', 'u3', '64', 'gb', 'sdxc', 'uhs', 'ii', 'classe', '10', 'memoria', 'flash']",Transcend 64GB SDXC UHS-II U3 64GB SDXC UHS-II Classe 10 memoria flash
1057,{'128'},"['tesco', 'direct', 'kingston', 'sdxc', 'uhs', 'u3', 'sda3', '128', 'gb', 'uhs', 'class', 'memory']",Tesco direct: Kingston Technology SDXC UHS-I U3 (SDA3) 128GB UHS Class 3 memory
1058,"{'64', '0'}","['sony', 'usb', 'microsd', '1000x', '64', 'gb', '2.0', 'gb', 'free', 'gb', 'con', 'de', 'de', ""jusqu'a"", '100', 'mb', '10']","SONY USB MICROSD 1000X - 64GB 2.0 GB FREE GB, - (CON DE DE JUSQU'À 100MB/S 10,"
1059,{'64'},"['sandisk', 'ultra', 'class', '10', 'microsd', 'memory', 'card', '64', 'gb']",SANDISK Ultra Performance Class 10 microSD Memory Card - 64 GB
1060,{'16'},"['sandisk', 'cruzer', '16', 'gb', '1000x', 'sdhc', 'class', '300', 'mb']",sandisk cruzer 16gb 1000x sdhc class 300mb/s -
1061,{'4'},"['kingston', 'carte', 'memoire', 'flash', 'sdhc']",Kingston - carte mémoire flash - 4 Go - SDHC
1062,{'32'},"['carte', 'extreme', 'micro', '32', 'gb', '3.0', 'sdhc', '48', 'mb']",Carte Extreme Micro 32GB 3.0 SDHC 48MB
1063,"{'32', '3'}","['samsung', 'galaxy', 'a20', 'dual', 'sim', '32', 'gb', 'gb', 'ram', 'lte', 'black']","Samsung Galaxy A20 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black"
1064,{'8'},"['sandisk', 'sdhc', 'gb', 'sd', 'secure', 'digital', 'memorie', 'foto', 'de', 'angelis']",Sandisk SDHC 8 Gb | SD (secure digital) | Memorie | Foto De Angelis
1065,set(),"['sony', 'micro', 'microsdxc', 'g4', 'usb', 'gb']","SONY MICRO MICROSDXC G4 + - USB + MINNESKORT, GB"
1066,{'4'},"['kingston', 'sdhc', 'class', 'gb']",Kingston SDHC Class 4 (4GB) Speicherkarte
1067,"{'32', '0'}","['samsung', 'sdhc', 'usb3.0', '32', 'gb', '3.0', 'gb']","SAMSUNG SDHC G USB3.0 32GB 3.0 GB,"
1068,{'128'},"['sandisk', 'x46', 'extreme', 'plus', '128', 'gb', '80', 'mb', 'uhs', 'class', '10', 'sdhc', 'memory', 'card']",SanDisk SDSDXS-128G-X46 Extreme Plus 128 GB 80 MB/s UHS-I Class 10 SDHC Memory Card
1069,{'16'},"['carte', 'memoire', 'sandisk', 'microsdhc', '16go', 'sandisk', 'extreme', 'pro', 'cl10', 'uhs', '95mbs', '633x', 'bulk', 'mini', 'case']",Carte mémoire Sandisk MicroSDHC 16Go Sandisk Extreme Pro CL10 UHS-I 95MBs/633x Bulk/Mini Case (MK93587531)
1070,{'16'},"['toshiba', 'thn', 'exceria', 'pro', 'm401', 'flash', 'speicher', '16', 'gb']",Toshiba THN-M401S0160E2 EXCERIA PRO M401 Flash-Speicher 16GB
1071,"{'32', '16'}","['sdxc', '16', 'gb', '32', 'gb', 'sdhc', '80mo', 'gris', 'uhs', 'class', 'uhs', 'sandisk', 'card', 'mb', 'uhs']","SDXC 16GB 32GB SDHC 80Mo/s Gris UHS-I 5 Class UHS-I\n SanDisk Card MB/s, Professional UHS-I"
1072,set(),"['sandisk', 'drive', '10', 'ultra', 'sdxc', 'usm32gxb', '3.0', 'classe', 'usb', 'memory', '150', 'aplikacja', 'u3', 'ii', 'gen']",Sandisk Drive 10 ULTRA SDXC USM32GXB 3.0 Classe Usb - Memory 150 aplikacja U3/Ii Gen
1073,"{'8', '16'}","['sdhc', 'usb', 'gb', '16', 'gb', 'connector', '1000x', 'uhs', 'memory', 'memoria', 'pami', 'ci', 'cle']","sdhc usb 8gb 16gb connector 1000x speicherkarte, uhs-i memory memoria pami?ci clé"
1074,{'32'},"['sony', 'ultra', 'etui', 'sdhc', 'sdxc', 'canvas', 'actioncam', '32', 'gb', '10', '3.1', 'usb', 'di', 'packaging']","Sony Ultra étui SDHC/SDXC Canvas ACTIONCAM (32GB) - Go\n 10, (3.1 USB Informática - di Packaging"
1075,{'8'},"['kingston', 'dtse9g2', 'gb', 'usb', '3.0', 'silber']",Kingston DataTraveler DTSE9G2 8GB Speicherstick USB 3.0 silber
1076,{'32'},"['cle', 'fit', '32', 'gb', 'select', '32', 'fnac.es', 'classe']",clé fit 32gb select 32 fnac.es classe
1077,set(),"['sandisk', 'usb', 'alu', 'memoria', '3.0', 'usb', 'u3', 'incluye', 'classe', '10', 'class4']","SanDisk USB Alu Memoria 3.0 USB - + U3, (incluye Classe 10 Class4"
1078,set(),"['sony', 'usb', 'pro', 'micro', 'gb', 'flash', 'extreme', 'memory', 'gb']","Sony USB Pro Micro GB flash EXTREME zaprojektowana Memory GB,"
1079,{'16'},"['memoria', 'toshiba', 'exceria', 'sdhc', 'clase', '10', 'uhs', 'clase', '16', 'gb']",Memoria Toshiba Exceria SDHC Clase 10 UHS-I Clase 3 16GB
1080,{'32'},"['toshiba', 'exceria', 'micro', 'sdhc', '32', 'gb', 'class', '10', 'bis', 'zu', '95', 'mb', 'lesen', 'schwarz']",Toshiba Exceria Micro SDHC 32GB Class 10 (bis zu 95MB/s lesen) Speicherkarte schwarz
1081,"{'32', '64'}","['shop', 'exceria', 'secure', '32', 'gb', 'ultra', '64', 'gb', 'u3', 'otg', '10', 'gb', 'weiss']","Shop EXCERIA Secure 32GB Ultra 64GB U3 Otg - 10, GB, Weiß"
1082,"{'128', '80', '256'}","['karta', '256', 'gb', '128', 'gb', 'data', '80', 'plus', '10', 'u3', 'sdhc', 'sd', 'mb']","Karta 256GB - 128GB Data (80 Go Plus 10 U3 SDHC - SD MB/s,"
1083,{'128'},"['sandisk', 'extreme', 'usb', '633x', '32', '80', '128', 'gb', '95', 'till']",sandisk extreme usb 633x memóriakártya 32 80 128gb 95 till |
1084,{'0'},"['sony', 'de', 'speed', '3.0', 'gb']",SONY de - Go Speed 3.0 GB -
1085,set(),"['sandisk', 'usb', 'le', 'uhs', 'ii', 'ext', '64', 'cl10', 'pro']",Sandisk USB le UHS-II EXT 64 - LSD32GCB1EU633 - 3 CL10 PRO Kostenloser - Technology +
1086,{'128'},"['carte', 'exceria', '128', 'gb', 'serie', 'evo', '3.0', '64', 'sdhc', 'unita', 'usb', 'usb', 'minne', 'pendrive', 'aluminium']",Carte Exceria 128GB G-SERIE EVO 3.0 64 SDHC unità USB USB-minne - Pendrive aluminium
1087,{'64'},"['sdsdxve', 'sd', 'plus', 'na', '64', 'gb', 'sdca3', 'de', 'u3', '10', 'carte', 'achat', 'gelb', 'ffp']","SDSDXVE SD Plus my?l? na 64GB SDCA3, de | U3 10, Carte Achat gelb ffp"
1088,{'64'},"['toshiba', 'exceria', 'carte', 'memoire', 'flash', '64', 'microsdxc', 'uhs']",Toshiba EXCERIA - carte mémoire flash - 64 Go - microSDXC UHS-I
1089,{'4'},"['memoria', 'usb', 'sony', 'micro', 'vault', 'style', 'gb', 'color', 'blanco', 'pendrive', 'en', 'fnac.es']",Memoria USB Sony Micro Vault Style 4 GB color blanco Pendrive en Fnac.es
1090,set(),"['sandisk', 'sdxc', 'karta', '90', 'mb', 'gb', '633x', 'gb', '64']","- SanDisk SDXC Karta 90MB/s gb - 633x GB, 64"
1091,{'128'},"['toshiba', 'exceria', 'pro', 'carte', 'memoire', 'flash', '128', 'sdxc', 'uhs', 'ii']",Toshiba EXCERIA PRO - carte mémoire flash - 128 Go - SDXC UHS-II
