,id,name,price,brand,description,category,NER,NER_TEXT,NER_TEXT_REV,NER_TEXT_MID
1205,570065,"Sandisk,Sandisk,Memoria Lexar 128 2 USB-flashstation UHS-I (32GB) Drive GB, Fnac.es",109.0,Lexar,,,"['drive', 'flashstation', 'fnac.es', 'gb', 'lexar', 'memoria', 'sandisk', 'uhs', 'usb']",drive flashstation fnac.es gb lexar memoria sandisk uhs usb,usb uhs sandisk memoria lexar gb fnac.es flashstation drive,gb lexar
1206,676567,"tarjeta sdhc de speicherkarte, micro extreme, (sfg1ux2) _",50.99,,,,"['de', 'extreme', 'micro', 'sdhc', 'sfg1ux2', 'speicherkarte', 'tarjeta']",de extreme micro sdhc sfg1ux2 speicherkarte tarjeta,tarjeta speicherkarte sfg1ux2 sdhc micro extreme de,micro sdhc
1207,13020,LEXAR CLE USB JUMPDRIVE S70 16GB,10.9,,,,"['cle', 'gb', 'jumpdrive', 'lexar', 's70', 'usb']",cle gb jumpdrive lexar s70 usb,usb s70 lexar jumpdrive gb cle,jumpdrive lexar
1208,758494,kingston extreme 8gb karty u3/class k&eacute;k 16gb 32go - rayon -,585.99,Kingston,,,"['class', 'extreme', 'gb', 'k&eacute;k', 'karty', 'kingston', 'rayon', 'u3']",class extreme gb k&eacute;k karty kingston rayon u3,u3 rayon kingston karty k&eacute;k gb extreme class,k&eacute;k karty
1209,1004259,SanDisk de React 128GB 16 NERA avec UHS-I Version) MB/s de,10.68,SanDisk,,Home,"['avec', 'de', 'gb', 'mb', 'nera', 'react', 's', 'sandisk', 'uhs', 'version']",avec de gb mb nera react s sandisk uhs version,version uhs sandisk s react nera mb gb de avec,mb nera react s
1210,979690,SAMSUNG - EVO+ MB-MC16D 16GB&nbsp;Rosso/Bianco,9.0,,,,"['bianco', 'evo+', 'mb', 'mc16d', 'samsung']",bianco evo+ mb mc16d samsung,samsung mc16d mb evo+ bianco,evo+ mb
1211,643823,TESCO USB - 3.0 UHS-I - CARD 533X DA A1 EXTREME,,,,,"['a1', 'card', 'da', 'extreme', 'tesco', 'uhs', 'usb']",a1 card da extreme tesco uhs usb,usb uhs tesco extreme da card a1,da extreme
1212,1118964,carte sdxc scheda microsdhc 64go gb ultra uhs-i microsdxc,20.99,,,,"['carte', 'gb', 'microsdhc', 'microsdxc', 'scheda', 'sdxc', 'uhs', 'ultra']",carte gb microsdhc microsdxc scheda sdxc uhs ultra,ultra uhs sdxc scheda microsdxc microsdhc gb carte,microsdxc scheda
1213,971513,SanDisk - Dual Style OTG 64GB Go USB Adaptor Go SDXC USB,131.99,SanDisk,,,"['adaptor', 'dual', 'gb', 'otg', 'sandisk', 'sdxc', 'style', 'usb']",adaptor dual gb otg sandisk sdxc style usb,usb style sdxc sandisk otg gb dual adaptor,otg sandisk
1214,62204,Lexar JumpDrive S25 64GB USB 3.0 Flash Drive LJDS25-64GABEU (Purple),37.99,,,,"['drive', 'flash', 'gb', 'jumpdrive', 'lexar', 'ljds25', 'purple', 's25', 'usb']",drive flash gb jumpdrive lexar ljds25 purple s25 usb,usb s25 purple ljds25 lexar jumpdrive gb flash drive,jumpdrive lexar
1215,70401,"carte ultra 64 tarjeta extrem memory gb 4gb a1 (3.1 90mo/s uhs-1, 10), de sd sd,",,,,,"['a1', 'carte', 'de', 'extrem', 'gb', 'memory', 's', 'sd', 'tarjeta', 'uhs-1', 'ultra']",a1 carte de extrem gb memory s sd tarjeta uhs-1 ultra,ultra uhs-1 tarjeta sd s memory gb extrem de carte a1,extrem gb memory s
1216,152324,Sony USB X Tarjeta GB UHS-I GB mem&oacute;ria LSD256CRBEU1000 carte /,54.99,Sony,,,"['carte', 'gb', 'lsd256crbeu1000', 'mem&oacute;ria', 'sony', 'tarjeta', 'uhs', 'usb', 'x']",carte gb lsd256crbeu1000 mem&oacute;ria sony tarjeta uhs usb x,x usb uhs tarjeta sony mem&oacute;ria lsd256crbeu1000 gb carte,mem&oacute;ria sony
1217,267014,"SANDISK SD PRO128 SDXC MICROSDXC EXTREME PRO&QUOT;, - FLASH + CLASS",14.99,SANDISK,,,"['class', 'extreme', 'flash', 'microsdxc', 'pro&quot', 'pro128', 'sandisk', 'sd', 'sdxc']",class extreme flash microsdxc pro&quot pro128 sandisk sd sdxc,sdxc sd sandisk pro128 pro&quot microsdxc flash extreme class,microsdxc pro&quot
1218,865031,sandisk usb-stick sdsquar-128g-gn6ma ultra usb sdhc flashgeheugen usb - - gb blister amazon.de 10) hasta,57.99,SanDisk,,,"['amazon.de', 'blister', 'flashgeheugen', 'gb', 'gn6ma', 'hasta', 'sandisk', 'sdhc', 'sdsquar-128g', 'stick', 'ultra', 'usb']",amazon.de blister flashgeheugen gb gn6ma hasta sandisk sdhc sdsquar-128g stick ultra usb,usb ultra stick sdsquar-128g sdhc sandisk hasta gn6ma gb flashgeheugen blister amazon.de,gn6ma hasta sandisk sdhc
1219,1004296,"karta class free 64gb canvas high gb, 100mb/s cruzer en 10 - ( fnac.es sd unità",60.99,,,,"['canvas', 'class', 'cruzer', 'en', 'fnac.es', 'free', 'gb', 'high', 'karta', 's', 'sd', 'unità']",canvas class cruzer en fnac.es free gb high karta s sd unità,unità sd s karta high gb free fnac.es en cruzer class canvas,fnac.es free gb high
1220,684821,sandisk ultra 16gb 3521472 data hasta + (sdhc) + class - fino (mk935278601) /,66.99,SANDISK,,,"['class', 'data', 'fino', 'gb', 'hasta', 'mk935278601', 'sandisk', 'sdhc', 'ultra']",class data fino gb hasta mk935278601 sandisk sdhc ultra,ultra sdhc sandisk mk935278601 hasta gb fino data class,gb hasta
1221,1086234,Kingston SDHC Class 10 UHS-I 16GB,39.99,,,,"['class', 'gb', 'kingston', 'sdhc', 'uhs']",class gb kingston sdhc uhs,uhs sdhc kingston gb class,gb kingston
1222,832284,Tarjeta Extreme microSDXC M3.0 Sandisk Classe 32 8 Card 100MB/s Professional,38.99,Sandisk,,,"['card', 'classe', 'extreme', 'm3.0', 'microsdxc', 'professional', 's', 'sandisk', 'tarjeta']",card classe extreme m3.0 microsdxc professional s sandisk tarjeta,tarjeta sandisk s professional microsdxc m3.0 extreme classe card,m3.0 microsdxc
1223,578333,"Sony Technology MicroSDHC X - ULTRA 64 Classe 94MB/s, + 4K 1)",62.0,Sony,,,"['classe', 'k', 'microsdhc', 's', 'sony', 'technology', 'ultra', 'x']",classe k microsdhc s sony technology ultra x,x ultra technology sony s microsdhc k classe,s sony
1224,127779,SANDISK USB MICROSDHC SF-G UHS (173473) 32GB 95MB/S PAMI?CI 300MB/S 32GB DANS - 1),73.99,SanDisk,,,"['dans', 'g', 'gb', 'microsdhc', 'pami?ci', 's', 'sandisk', 'sf', 'uhs', 'usb']",dans g gb microsdhc pami?ci s sandisk sf uhs usb,usb uhs sf sandisk s pami?ci microsdhc gb g dans,microsdhc pami?ci s sandisk
1225,152356,"Toshiba THNV128OSUS(BL8 - Memoria USB de 128 GB, plateado",98.64,,,,"['de', 'gb', 'memoria', 'plateado', 'thnv128osus(bl8', 'toshiba', 'usb']",de gb memoria plateado thnv128osus(bl8 toshiba usb,usb toshiba thnv128osus(bl8 plateado memoria gb de,memoria plateado
1226,1012522,class extreme usb carte fnac.es drive flash series microsdxc canvas wit usb,83.99,,,,"['canvas', 'carte', 'class', 'drive', 'extreme', 'flash', 'fnac.es', 'microsdxc', 'series', 'usb', 'wit']",canvas carte class drive extreme flash fnac.es microsdxc series usb wit,wit usb series microsdxc fnac.es flash extreme drive class carte canvas,drive extreme flash fnac.es
1227,521003,SANDISK Cruzer Glide 32 GB,19.99,,,,"['cruzer', 'gb', 'glide', 'sandisk']",cruzer gb glide sandisk,sandisk glide gb cruzer,
1228,365356,SanDisk SDHC Extreme PRO 16GB 280MB/s,548.0,,,,"['extreme', 'gb', 'pro', 's', 'sandisk', 'sdhc']",extreme gb pro s sandisk sdhc,sdhc sandisk s pro gb extreme,pro s
1229,742194,"sony extreme microsdxc 64gb 256gb uhs (sf-8ux) 64gb 10 - and 10 90mb/s 10,sandisk,sdsqunc-016g-gn6ma,carte flash new",6.99,Sony,,,"['carte', 'extreme', 'flash', 'gb', 'gn6ma', 'microsdxc', 'new', 's', 'sdsqunc-016g', 'sf-8ux', 'sony', 'uhs']",carte extreme flash gb gn6ma microsdxc new s sdsqunc-016g sf-8ux sony uhs,uhs sony sf-8ux sdsqunc-016g s new microsdxc gn6ma gb flash extreme carte,gn6ma microsdxc new s
1230,447282,SANDISK HYPERX SDXC 3.0 ULTRA 128GB ORANGE CRUZER,211.99,SANDISK,,,"['cruzer', 'gb', 'hyperx', 'orange', 'sandisk', 'sdxc', 'ultra']",cruzer gb hyperx orange sandisk sdxc ultra,ultra sdxc sandisk orange hyperx gb cruzer,hyperx orange
1231,86845,Sony Ultra 16 2018 16GB (16GB 3.0 64 Classe adaptér,15.9,Sony,,,"['adaptér', 'classe', 'gb', 'sony', 'ultra']",adaptér classe gb sony ultra,ultra sony gb classe adaptér,classe gb
1232,955197,Pendrive 8GB PNY Attaché4 2.0 Negro,8.99,,,,"['attaché4', 'gb', 'negro', 'pendrive', 'pny']",attaché4 gb negro pendrive pny,pny pendrive negro gb attaché4,gb negro
1233,799551,"SanDisk Mémoire 128GB SDHC Micro MicroSD XC, zu MB/s 16 dans 3.0 MB/s, custom 100 flash USB",91.19,SanDisk,,,"['custom', 'dans', 'flash', 'gb', 'mb', 'micro', 'microsd', 'mémoire', 's', 'sandisk', 'sdhc', 'usb', 'xc', 'zu']",custom dans flash gb mb micro microsd mémoire s sandisk sdhc usb xc zu,zu xc usb sdhc sandisk s mémoire microsd micro mb gb flash dans custom,micro microsd mémoire s
1234,1012545,Tarjeta Ultra - USB 32GB SanDisk 2.0 10 GB 16 Class,13.99,SanDisk,SDXC,,"['class', 'gb', 'sandisk', 'tarjeta', 'ultra', 'usb']",class gb sandisk tarjeta ultra usb,usb ultra tarjeta sandisk gb class,sandisk tarjeta
1235,70469,Toshiba EXCERIA N302 - carte mémoire flash - 128 Go - SDXC UHS-I,,,,,"['carte', 'exceria', 'flash', 'mémoire', 'n302', 'sdxc', 'toshiba', 'uhs']",carte exceria flash mémoire n302 sdxc toshiba uhs,uhs toshiba sdxc n302 mémoire flash exceria carte,mémoire n302
1236,889669,SANDISK DE REACT 128GB 16 NERA AVEC UHS-I VERSION) MB/S DE,15.99,SanDisk,,Home,"['avec', 'de', 'gb', 'mb', 'nera', 'react', 's', 'sandisk', 'uhs', 'version']",avec de gb mb nera react s sandisk uhs version,version uhs sandisk s react nera mb gb de avec,mb nera react s
1237,709446,lexar microsdhc pro attach? vault 128gb sd memoria zaprojektowana,41.99,Lexar,,,"['attach', 'gb', 'lexar', 'memoria', 'microsdhc', 'pro', 'sd', 'vault', 'zaprojektowana']",attach gb lexar memoria microsdhc pro sd vault zaprojektowana,zaprojektowana vault sd pro microsdhc memoria lexar gb attach,memoria microsdhc
1238,45895,"USB pami?ci UHS-I USB Tarjeta SD GB 3.0 Minneskort USB card Sous Class U3,",,,,,"['card', 'class', 'gb', 'minneskort', 'pami?ci', 'sd', 'sous', 'tarjeta', 'u3', 'uhs', 'usb']",card class gb minneskort pami?ci sd sous tarjeta u3 uhs usb,usb uhs u3 tarjeta sous sd pami?ci minneskort gb class card,minneskort pami?ci sd sous
1239,258892,Clé USB Sandisk GLIDE 128 GB 3.0 (4194551),64.9,,,,"['clé', 'gb', 'glide', 'sandisk', 'usb']",clé gb glide sandisk usb,usb sandisk glide gb clé,gb glide
1240,4943,Tesco direct: Intenso Rainbow 3502450 4 GB USB 2.0 Flash Drive,6.4,,,,"['direct', 'drive', 'flash', 'gb', 'intenso', 'rainbow', 'tesco', 'usb']",direct drive flash gb intenso rainbow tesco usb,usb tesco rainbow intenso gb flash drive direct,gb intenso
1241,291673,"SanDisk - Alu Memoria 3.0 USB Class4 10 USB (incluye Classe + U3, GB,",108.89,SanDisk,,,"['alu', 'class4', 'classe', 'gb', 'incluye', 'memoria', 'sandisk', 'u3', 'usb']",alu class4 classe gb incluye memoria sandisk u3 usb,usb u3 sandisk memoria incluye gb classe class4 alu,gb incluye
1242,471902,SANDISK PAMI?CI MICRODUO GB ULTRA CLASS 64 CARD U3 MEDIA - 40,25.99,Sandisk,,,"['card', 'class', 'gb', 'media', 'microduo', 'pami?ci', 'sandisk', 'u3', 'ultra']",card class gb media microduo pami?ci sandisk u3 ultra,ultra u3 sandisk pami?ci microduo media gb class card,media microduo
1243,160607,SANDISK CRUZER PLUS MICRO PRO 10 GB DIGITAL MET 10 UNIDAD,101.99,SanDisk,,,"['cruzer', 'digital', 'gb', 'met', 'micro', 'plus', 'pro', 'sandisk', 'unidad']",cruzer digital gb met micro plus pro sandisk unidad,unidad sandisk pro plus micro met gb digital cruzer,met micro
1244,54119,LEXAR TransMemory Usb3.1 3503470 Clase 64 UHS-I Karty (173449) - Series 1 y,39999.0,LEXAR,,,"['clase', 'karty', 'lexar', 'series', 'transmemory', 'uhs', 'usb3.1', 'y']",clase karty lexar series transmemory uhs usb3.1 y,y usb3.1 uhs transmemory series lexar karty clase,series transmemory
1245,930665,"CARTE DATATRAVELER SANDISK CRUZER TYPE PLUS UHS-I SDC4 FNAC.ES 90MO/S,,SANDISK,SDSDXNE-016G-GNCIN,CARTE 300MB/S INCL. MICRO",162.99,Sandisk,,,"['carte', 'cruzer', 'datatraveler', 'fnac.es', 'gncin', 'incl', 'micro', 'plus', 's', 's,,sandisk', 'sandisk', 'sdc4', 'sdsdxne-016g', 'type', 'uhs']","carte cruzer datatraveler fnac.es gncin incl micro plus s s,,sandisk sandisk sdc4 sdsdxne-016g type uhs","uhs type sdsdxne-016g sdc4 sandisk s,,sandisk s plus micro incl gncin fnac.es datatraveler cruzer carte","gncin incl micro plus s s,,sandisk"
1246,643950,Tarjeta Extreme Lexar MicroSDHC/microSDXC GB Drive ?erný 3.0 128 LSD16GBBEU300 velocidad,11.99,Lexar,,,"['drive', 'erný', 'extreme', 'gb', 'lexar', 'lsd16gbbeu300', 'microsdhc', 'microsdxc', 'tarjeta', 'velocidad']",drive erný extreme gb lexar lsd16gbbeu300 microsdhc microsdxc tarjeta velocidad,velocidad tarjeta microsdxc microsdhc lsd16gbbeu300 lexar gb extreme erný drive,gb lexar lsd16gbbeu300 microsdhc
1247,635762,"Toshiba Exceria Pro N401 SDHC kort 32 GB - Minneskort, USB-minne",299.0,,,,"['exceria', 'gb', 'kort', 'minne', 'minneskort', 'n401', 'pro', 'sdhc', 'toshiba', 'usb']",exceria gb kort minne minneskort n401 pro sdhc toshiba usb,usb toshiba sdhc pro n401 minneskort minne kort gb exceria,minne minneskort n401 pro
1248,947060,TARJETA CRUZER® LEXAR SDXC 64 3.0 USB 100MB/S SD 2,100.99,Lexar,,,"['cruzer', 'lexar', 's', 'sd', 'sdxc', 'tarjeta', 'usb']",cruzer lexar s sd sdxc tarjeta usb,usb tarjeta sdxc sd s lexar cruzer,s sd
1249,521077,"SanDisk Cruzer SSD - Dual 32GB Kit, go Flash",,SanDisk,,,"['cruzer', 'dual', 'flash', 'gb', 'kit', 'sandisk', 'ssd']",cruzer dual flash gb kit sandisk ssd,ssd sandisk kit gb flash dual cruzer,flash gb
1250,299896,SONY MICROSDHC USB XQD BLANCO CRUZER ADAPTATEUR UHS-II UNITÀ | SD SPEICHERKARTE CLÉS U3,25.99,Sony,,,"['adaptateur', 'blanco', 'clés', 'cruzer', 'ii', 'microsdhc', 'sd', 'sony', 'speicherkarte', 'u3', 'uhs', 'unità', 'usb', 'xqd']",adaptateur blanco clés cruzer ii microsdhc sd sony speicherkarte u3 uhs unità usb xqd,xqd usb unità uhs u3 speicherkarte sony sd microsdhc ii cruzer clés blanco adaptateur,microsdhc sd sony speicherkarte
1251,840570,"avec extreme sf16ux, pro gb cl10 sandisk",878.99,SanDisk,,,"['avec', 'cl10', 'extreme', 'gb', 'pro', 'sandisk', 'sf16ux']",avec cl10 extreme gb pro sandisk sf16ux,sf16ux sandisk pro gb extreme cl10 avec,extreme gb
1252,742273,"TESCO PAMI?CI MICROSD SPEICHERKARTE, 256GB GB 32GO SCHWARZ - MICROSDHC 3.0 GB,SONY,SF-M64/T SCHWARZ +",58.99,,,,"['gb', 'm64', 'microsd', 'microsdhc', 'pami?ci', 'schwarz', 'sf', 'sony', 'speicherkarte', 't', 'tesco']",gb m64 microsd microsdhc pami?ci schwarz sf sony speicherkarte t tesco,tesco t speicherkarte sony sf schwarz pami?ci microsdhc microsd m64 gb,microsdhc pami?ci schwarz sf
1253,529281,Sandisk MicroSDHC 16 Gb EXTREME PRO | microSD | Memorie | Foto De Angelis,29.0,,,,"['angelis', 'de', 'extreme', 'foto', 'gb', 'memorie', 'microsd', 'microsdhc', 'pro', 'sandisk']",angelis de extreme foto gb memorie microsd microsdhc pro sandisk,sandisk pro microsdhc microsd memorie gb foto extreme de angelis,foto gb memorie microsd
1254,422791,"Clé USB memoria 16GB 8GB 1000X Speicherkarte, UHS-I Memory connector pami?ci SDHC",25.19,,,,"['clé', 'connector', 'gb', 'memoria', 'memory', 'pami?ci', 'sdhc', 'speicherkarte', 'uhs', 'usb']",clé connector gb memoria memory pami?ci sdhc speicherkarte uhs usb,usb uhs speicherkarte sdhc pami?ci memory memoria gb connector clé,memoria memory pami?ci sdhc
1255,807816,"memoria ultra 64gb usb 128 (usm32gr) speicherkarte 10 v30, sdhc/sdxc negro adapter ffp",27.99,,,,"['adapter', 'ffp', 'gb', 'memoria', 'negro', 'sdhc', 'sdxc', 'speicherkarte', 'ultra', 'usb', 'usm32gr', 'v30']",adapter ffp gb memoria negro sdhc sdxc speicherkarte ultra usb usm32gr v30,v30 usm32gr usb ultra speicherkarte sdxc sdhc negro memoria gb ffp adapter,negro sdhc sdxc speicherkarte
1256,447371,MEMORIA MÉMOIRE 16GB ALU 10 CLASS,42.99,,,,"['alu', 'class', 'gb', 'memoria', 'mémoire']",alu class gb memoria mémoire,mémoire memoria gb class alu,class gb
1257,807828,Sony micro 128GB SDHC mem&oacute;riak&aacute;rtya USB Memory UHS-I,99.0,Sony,Lexar,,"['gb', 'mem&oacute;riak&aacute;rtya', 'memory', 'micro', 'sdhc', 'sony', 'uhs', 'usb']",gb mem&oacute;riak&aacute;rtya memory micro sdhc sony uhs usb,usb uhs sony sdhc micro memory mem&oacute;riak&aacute;rtya gb,micro sdhc
1258,521109,"GEN SD DE MICROSD 3 USB (SDCZ48-128G-GTV46) 10, - SANDISK PRO INC,LJDV30-64GABEU 32 AB U3 EXTERNE",19.99,SanDisk,,,"['ab', 'de', 'externe', 'gen', 'gtv46', 'inc', 'ljdv30', 'microsd', 'pro', 'sandisk', 'sd', 'sdcz48', 'u3', 'usb']",ab de externe gen gtv46 inc ljdv30 microsd pro sandisk sd sdcz48 u3 usb,usb u3 sdcz48 sd sandisk pro microsd ljdv30 inc gtv46 gen externe de ab,inc ljdv30 microsd pro
1259,963483,Shop Samsung Galaxy A50 Dual SIM White 128GB 4G LTE online in Egypt,4599.0,Samsung,"Online shopping for Samsung, and more. Get amazing prices in Egypt",,"['a50', 'dual', 'egypt', 'g', 'galaxy', 'gb', 'lte', 'online', 'samsung', 'shop', 'sim', 'white']",a50 dual egypt g galaxy gb lte online samsung shop sim white,white sim shop samsung online lte gb galaxy g egypt dual a50,galaxy gb lte online
1260,45981,SONY SD SERIE N 8GB R15 ESSENTIAL CL 4,14.9,,,,"['cl', 'essential', 'gb', 'n', 'r15', 'sd', 'serie', 'sony']",cl essential gb n r15 sd serie sony,sony serie sd r15 n gb essential cl,n r15
1261,865189,"Kingston SDCIT/8GB - Tarjeta de memoria microSDHC de 8 GB (UHS-I, Clase 10, temperatura industrial): Kingston: Amazon.es: Informática",14.21,,,,"['amazon.es', 'clase', 'de', 'gb', 'industrial', 'informática', 'kingston', 'memoria', 'microsdhc', 'sdcit/8', 'tarjeta', 'temperatura', 'uhs']",amazon.es clase de gb industrial informática kingston memoria microsdhc sdcit/8 tarjeta temperatura uhs,uhs temperatura tarjeta sdcit/8 microsdhc memoria kingston informática industrial gb de clase amazon.es,industrial informática kingston memoria
1262,1045416,8GB Micro SDHC Class 10 UHS-I 45MB/s Read Card + SD Adapter,11.25,,,,"['adapter', 'card', 'class', 'gb', 'micro', 'read', 's', 'sd', 'sdhc', 'uhs']",adapter card class gb micro read s sd sdhc uhs,uhs sdhc sd s read micro gb class card adapter,gb micro read s
1263,660393,"Sony USB MICROSD 1000x - 64GB 2.0 GB Free GB, - (con De de jusqu'à 100MB/s 10,",8.99,Sony,Carte,,"['con', 'de', 'free', 'gb', ""jusqu'à"", 'microsd', 's', 'sony', 'usb']",con de free gb jusqu'à microsd s sony usb,usb sony s microsd jusqu'à gb free de con,gb jusqu'à
1264,652202,Toshiba EXCERIA - carte mémoire flash - 32 Go - microSDHC UHS-I,,,,,"['carte', 'exceria', 'flash', 'microsdhc', 'mémoire', 'toshiba', 'uhs']",carte exceria flash microsdhc mémoire toshiba uhs,uhs toshiba mémoire microsdhc flash exceria carte,flash microsdhc
1265,979883,TOSHIBA ULTRA ACTIONCAM BLADE USB CARD FLASH 16,13.99,Toshiba,,,"['actioncam', 'blade', 'card', 'flash', 'toshiba', 'ultra', 'usb']",actioncam blade card flash toshiba ultra usb,usb ultra toshiba flash card blade actioncam,card flash
1266,471981,Kingston SSD de USB adaptador for GB,342.99,Kingston,,,"['adaptador', 'de', 'gb', 'kingston', 'ssd', 'usb']",adaptador de gb kingston ssd usb,usb ssd kingston gb de adaptador,gb kingston
1267,750524,SANDISK 128GB DI LINE U202W CLASS 32 3.0 MICROVAULT,80.99,SANDISK,,,"['class', 'di', 'gb', 'line', 'microvault', 'sandisk', 'u202w']",class di gb line microvault sandisk u202w,u202w sandisk microvault line gb di class,gb line
1268,291782,"SONY USB USB-Stick, PROFESSIONAL CL.10 64Go 300x",27.99,SONY,SONY,,"['cl.10', 'professional', 'sony', 'stick', 'usb']",cl.10 professional sony stick usb,usb stick sony professional cl.10,professional sony
1269,1020871,"sony extreme w 128gb 32gb class 16gb ultra lesen, pam??ová di",30.99,Sony,,,"['class', 'di', 'extreme', 'gb', 'lesen', 'pam??ová', 'sony', 'ultra', 'w']",class di extreme gb lesen pam??ová sony ultra w,w ultra sony pam??ová lesen gb extreme di class,gb lesen
1270,521167,"Kingston DataTraveler Generation 4 (G4) USB- Stick, 128GB, USB 3.0 (DTIG4/128GB) bei",49.99,,,,"['bei', 'datatraveler', 'dtig4/128', 'g4', 'gb', 'generation', 'kingston', 'stick', 'usb', 'usb-']",bei datatraveler dtig4/128 g4 gb generation kingston stick usb usb-,usb- usb stick kingston generation gb g4 dtig4/128 datatraveler bei,g4 gb generation kingston
1271,881621,"velocidad SDXC velocidad 3.0 USB \nTARJETA bestellen!""> 16 rayon Memoria 256 THN-N302R0160E4 U3 Go,Sony,SF-G2UX2 GB, PRO",16.99,,Samsung,,"['bestellen', 'g2ux2', 'gb', 'memoria', 'n302r0160e4', 'pro', 'rayon', 'sdxc', 'sf', 'sony', 'thn', 'u3', 'usb', 'velocidad']",bestellen g2ux2 gb memoria n302r0160e4 pro rayon sdxc sf sony thn u3 usb velocidad,velocidad usb u3 thn sony sf sdxc rayon pro n302r0160e4 memoria gb g2ux2 bestellen,pro rayon sdxc sf
1272,152537,USB-minne 16GB Cruzer Extreme USB 3.0 New,229.0,,,,"['cruzer', 'extreme', 'gb', 'minne', 'new', 'usb']",cruzer extreme gb minne new usb,usb new minne gb extreme cruzer,gb minne
1273,840666,samsung - ultra amazon pro 299 - class digital) uhs-i 10,102.99,Samsung,,,"['amazon', 'class', 'digital', 'pro', 'samsung', 'uhs', 'ultra']",amazon class digital pro samsung uhs ultra,ultra uhs samsung pro digital class amazon,digital pro
