,date,journal,pages,volume,title,author,note,address,publisher,booktitle,editor,booktile,institution,tech,Pages,year,type,month,id
1719,," Connection Science, "," 377-391, ", 1(4) , Perceptron trees: A case study in hybrid concept representations. , Paul E. Utgoff. ,,,,,,,,,, 1989. ,,,1719
1720,," Connection Science, "," 377-391, ", 1(4) , Perceptron trees: A case study in hybrid concept representations. , Paul E. Utgoff. ,,,,,,,,,, 1989. ,,,1720
1721,," Connection Science, "," 377-391, ", 1(4) , Perceptron trees: A case study in hybrid concept representations. , Paul E. Utgoff. ,,,,,,,,,, 1989. ,,,1721
1722,," Connection Science, "," 377-391, ", 1(4) , Perceptron trees: A case study in hybrid concept representations. , Paul E. Utgoff. ,,,,,,,,,, 1989. ,,,1722
1723,," Connection Science, "," 377-391, ", 1(4) , Perceptron trees: A case study in hybrid concept representations. , Paul E. Utgoff. ,,,,,,,,,, 1989. ,,,1723
1724,," Connection Science, "," 377-391, ", 1(4) , Perceptron trees: A case study in hybrid concept representations. , Paul E. Utgoff. ,,,,,,,,,, 1989. ,,,1724
1725,," Connection Science, "," 377-391, ", 1(4) , Perceptron trees: A case study in hybrid concept representations. , P. E. Utgoff. ,,,,,,,,,, 1989. ,,,1725
1726,, Connection Science. ,,, Perceptron trees: A case study in hybrid concept representation. ," Utgoff, P. ",,,,16 Set Curves Set Curves 17 Set Curves Set Curves 18 Set Curves Set Curves 19 ,,,,,, (1989). ,,,1726
1855,, Machine Learning. ,,,  Decision tree induction based on efficient tree restructuring. ," Utgoff, P. E., Berkman, N. C., & Clouse, J. A. ",,,,,,,,,,,,,1855
1856,, Machine Learning,, 29(1), Decision tree induction based on efficient tree restructuring. ," Utgoff, P. E.; Berkman, N. C.; and Clouse, J. A. ",,,,,,,,,, 1997. ,,,1856
1859,," Machine Learning, ",,, Decision tree induction based on efficient tree restructuring. ," P. E. Utgoff, N. C. Berkman, and J. A. Clouse. ",,,,,,,,,, 1997. ,, October ,1859
1860,, Machine Learning. ,,,  Decision tree induction based on efficient tree restructuring. ," Utgoff, P. E., Berkman, N. C., & Clouse, J. A. ",,,,,,,,,,,,,1860
1861,, Machine Learning. ,,, (in press). Decision tree induction based on efficient tree restructuring. ," Utgoff, P. E., Berkman, N. C., & Clouse, J. A. ",,,,,,,,,,,,,1861
27,,, pp. 42-50. ,, An investigation of niche and species formation in genetic function op-timization. ,,,, Morgan Kaufmann. ," Proceedings of the Third International Conference on Genetic Algorithms, "," Deb, K. and D. Goldberg (1989). ",,,,,,,,27
28,,, pp. 42-50. ,, An investigation of niche and species formation in genetic function optimization. ,,,, Morgan Kaufmann. ," Proceedings of the Third International Conference on Genetic Algorithms, "," Deb, K. and D. Goldberg",,,,,,,,28
102,,," 257-263, ",," Cancellation in a Parallel Semantic Network, "," Fahlman S, Touretzky D and van Roggen W, ", International Joint Conferences on AI. , Menlo Park: ,," In Proc IJCAI-81, ",,,,,,,,,102
119,,," pages 38-51, ",, Fast-learning variations on back-propagation: An empirical study. , S.E. Fahlman. ,," San Mateo, 1989. ", Morgan Kaufmann. ," Proceedings of the 1988 Connectionist Models Summer School, "," In D. Touret-zky, G. Hinton, and T. Sejnowski, editors, ",,,,,,,,119
126,,, pp. 38-51. ,, (1988) Faster-Learning Variations on Back-Propagation: An Empiri cal Study. ," Fahlman, S. E. ",," San Mateo, CA, "," Morgan Kaufmann, "," Proceedings of 1988 Connectionist Models Summer School, "," Touretzky, D., Hinton, G and Sejnowski T. (Eds.)",,,,,,,,126
135,,," 38-51, ",," ""Faster-Learning Variations on Back-Propagation: An Empirical Study"", "," Scott E. Fahlman, ",,, Morgan Kaufmann. ," in Proceedings of the 1988 Connectionist Models Summer School, Pitts-burg (1988), ",,,,,,,,,135
141,,," pages 38-51, ",, Fast-learning variations on back-propagation: An empirical study. , S. E. Fahlman. ,," San Mateo, CA,", Morgan Kaufmann.  ," Connectionist Models Summer School: 1988 Proceedings, "," In D. S. Touretzky, G. E. Hinton, and Sejnowski, editors, ",,,,,,,,141
261,,, pp. 524-532. ,," Lebiere (1990), The Cascade-Correlation Learning Architecture, "," Fahlman, S. E. & C. ",," San Mateo, "," Morgan Kaufmann, "," in Advances in Neural Information Processing Systems 2, "," D.S. Touretzky, ed., ",,,,,,,,261
320,,," pages 524-532, "," volume 2, ", The cascade-correlation learn-ing architecture. In D.S. , S.E. Fahlman and C. Lebiere. ,," San Mateo, 1990. ", Morgan Kaufmann. ," Advances in Neural Information Processing Systems, "," Touretzky, editor, ",,,,,,,,320
321,,," pages 524-532, "," volume 2, ", The cascade-correlation learning architecture. In D.S. , S.E. Fahlman and C. Lebiere. ,," San Mateo, 1990. ", Morgan Kaufmann. ," Advances in Neural Information Processing Systems, "," Touretzky, editor, ",,,,,,,,321
336,,, pp. 524-532. , 2 ., The Cascade-Correlation Learning Architechture. ," Fahlmann, Scott, C. Lebiere. ",," Los Altos, CA. ", Morgan Kaufmann Publishers: , in Advances in Neural Information Processing,,,,,,,,,336
337,,,P.524-532. , 2 ," ""The Cascade Correlation Architecture"", "," S. Fahlman and C. Libiere, ",," San Mateo, CA)  ","(Morgan Kaufman, ", Advances in Neural Information Processing Systems," in D. Touretzky (ed.), ",,,,,,,,337
346,,, pp. 524-532. ,2. , The Cascade-Correlation Learning Architechture. ," Fahlmann, Scott, C. Lebiere. ",," Los Altos, CA. ", Morgan Kaufmann Publishers: , in Advances in Neural Information Processing ,,,,,,,,,346
347,,, pp. 524-532. ,2. , The Cascade-Correlation Learning Architecture. ," Fahlmann, Scott, C. Lebiere. ",," Los Altos, CA. ", Morgan Kaufmann Publishers: , in Advances in Neural Information Processing ,,,,,,,,,347
365,,," pp 524-532, "," 2, "," The Cascade-Correlation Learning Architecture, "," S. Fahlmann, C. Lebiere, ",," Los Altos, CA. ", Morgan Kaufmann Publishers: , Advances in Neural Information Processing,,,,,,,,,365
366,,," pp 524-532, ","2, "," The Cascade-Correlation Learning Architecture, "," S. Fahlmann, C. Lebiere, ",," Los Altos, CA. ", Morgan Kaufmann Publishers: , Advances in Neural Information Processing ,,,,,,,,,366
404,,, pp.380-387. ,, The recurrent cascade-correlation architecture.," Fahlmann, S.E.(1990). ",,,," InAdvances in Neural Information Processing Systgems, ",,,,,,,,,404
451,,, pp. 349-360. ,," ""Query Processing of Geometric Objects with Free Form Boundaries in Spatial Databases"". "," Kriegel, H.P., Heep S., Fahldiek A., Mysliwitz N. ",,,," Proc. 4th Int. Conf. DEXA 1993, ",,,,,,,,,451
452,,, pp. 349-360. ,," ""Query Processing of Geometric Objects with Free Form Boundaries in Spatial Databases"". "," Kriegel, H.P., Heep S., Fahldiek A., Mysliwitz N. ",,,," Proc. 4th Int. Conf. DEXA 1993, ",,,,,,,,,452
521,,, 909-913. ,, 1987 Avoidance of posterior tectal membranes by temporal retinal axons. ," Walter, J., Henke-Fahle, S. & Bonhoeffer, F. ",,,," Development 101, ",,,,,,,,,521
530,,,  (pp. 24-30). ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D. & Aha, D. W. ",," Irvine, CA: ", Morgan Kaufmann. , Proceedings of the Fourth International Workshop on Machine Learning,,,,,, (1987). ,,,530
531,,,  (pp.24-30. ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., & Aha, D. W. ",," Irvine, CA: ", Morgan Kaufmann. , In Proceedings of the Fourth International Workshop on Machine Learning,,,,,, (1987). ,,,531
532,,, pp. 24-30. ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., & Aha, D. W. ",," Irvine, CA: ", Morgan Kaufmann. , In Proceedings of the Fourth International Workshop on Machine Learning ,,,,,, (1987). ,,,532
533,,, (pp. 24-30). ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., & Aha, D. W. ",," Irvine, CA: ", Morgan Kaufmann. , In Proceedings of the Fourth International Workshop on Machine Learning ,,,,,, (1987). ,,,533
534,,, pp. 24-30 ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., & Aha, D. W. ",," Irvine, CA: ", Morgan Kaufmann. , In Proceedings of the Fourth International Workshop on Machine Learning,,,,,, (1987). ,,,534
535,,, 24-30. ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D., and Aha, D. ",,,," In Proceedings of the 4th International Workshop on Machine Learning, ",,,,,, 1987. ,,,535
536,,, 24-30. ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D., and Aha, D. ",,,," In Proceedings of the 4th International Workshop on Machine Learning, ",,,,,, 1987. ,,,536
537,,, 24-30. ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D., and Aha, D. W. ",," Irvine, CA: "," Morgan Kaufmann, ", In Proceedings of the Fourth International Workshop on Machine Learning. ,,,,,, (1987). ,,,537
538,,, 24-30. ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D., and Aha, D. W. ",," Irvine, CA: "," Morgan Kaufmann, ", In Proceedings of the Fourth International Workshop on Machine Learning. ,,,,,, (1987). ,,,538
539,,, pp. 24-30. ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., and Aha David W. ",," Irvine, CA: "," Morgan Kaufmann, "," Proceedings of the Fourth International Workshop on Machine Learning, ",,,,,, (1987).,,,539
540,,, pp. 24-30. ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., and David W. Aha, ",," Irvine, CA: "," Morgan Kaufmann, ", Proceedings of the Fourth International Workshop on Machine Learning. ,,,,,, (1987). ,,,540
541,,, pp. 24-30. ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., and David W. Aha, ",," Irvine, CA: "," Morgan Kaufmann, ", Proceedings of the Fourth International Workshop on Machine Learning. ,,,,,, (1987). ,,,541
542,,, pp. 24-30. ,, Learning representative exemplars of concepts: An initial case study. ," Kibler, D., and David W. Aha, ",," Irvine, CA: "," Morgan Kaufmann, ", Proceedings of the Fourth International Workshop on Machine Learning. ,,,,,, (1987). ,,,542
544,,, pages 24-30. ,, Learning representative exemplars of concepts: An initial case study. , D. Kibler and D. Aha. ,, Los Altos: ," Morgan Kaufmann, "," Proceedings of the Fourth International Workshop on Machine Learning, ","In Pat Langley, editor, ",,,,, 1987. ,,,544
545,,," pages 24-30, ",, Learning representative exemplars of concepts: An initial case study. , D. Kibler and D. Aha. ,," Irvine, CA, ",," In Proc. of the 4 th International Workshop on Machine Learning, ",,,,,, 1987. ,,,545
546,,," pages 24-30, ",, Learning representative exemplars of concepts: An initial case study. , D. Kibler and D. Aha. ,," Irvine, CA, ",," In Proc. of the 4 th International Workshop on Machine Learning, ",,,,,, 1987. ,,,546
548,,, 24-30. ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D., and Aha, D.W. ",,,," In Proceedings of the Fourth International Workshop on Machine Learning, ",,,,,," 1987, ",,,548
549,,, 24-30. ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D., and Aha, D.W. ",,,," In Proceedings of the Fourth International Workshop on Machine Learning, ",,,,,," 1987, ",,,549
550,,, 24-30. ,, Learning Representative Exemplars of Concepts: An Initial Case Study. ," Kibler, D., and Aha, D.W. ",,,," In Proceedings of the Fourth International Workshop on Machine Learning, ",,,,,," 1987, ",,,550
551,,," pages 24-29, ",, Learning representative examplars of concepts; an initial study. , D. Kibler and D. Aha. ,,,," In Proceedings of the Fourth International Workshop on Machine Learning, ",,,,,, 1987. ," UC-Irvine, ",,551
552,,, pages 24-30. ,, Learning representative exemplars of concepts: An initial case study., Dennis Kibler and David W. Aha. ,," Los Altos, California, "," Morgan Kaufmann, "," Proceedings of the Fourth International Workshop on Machine Learning, "," In Pat Langley, editor, ",,,,, 1987. ,,,552
553,,, pp. 24-30. ,," ""Learning Representative Exemplars of Concepts: An Initial Case Study,"" "," D. Kibler and D. W. Aha, ",," Irvine, CA, ",," Proceedings of the Fourth International Workshop on Machine Learning, ",,,,,," 1987, ",, June ,553
554,,, pp. 794 799). ,, Noise-tolerant instance based leanring algorithms. ," Aha, D. & Kibler, D. ",,,, Proc. IJCAI-89 ,,,,,, (1989). ,,,554
555,,, pp.794-799). ,, Noise-tolerant instance-based leanring algorithms. ," Aha, D. & Kibler, D. ",,,, Proc. IJCAI-89 ,,,,,, (1989). ,,,555
556,,, pp.794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. & Kibler, D. ",,,, Proc. IJCAI-89 ,,,,,, (1989). ,,,556
557,,, pp.794-799. ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. & Kibler, D. ",,,, Proc. IJCAI-89 ,,,,,, (1989). ,,,557
558,,, pp.794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. & Kibler, D. ",,,, Proc. IJCAI-89 ,,,,,, (1989). ,,,558
559,,, pp. 794-799. ,, Noise-Tolerant Instance-Based Learning Algorithms. ," Aha, D. W. & Kibler D. ",," Los Altos, CA, ", Morgan Kaufmann. ," In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence (IJCAI-89), ",,,,,, (1989).,,,559
560,,, pages 794-799. ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. W. and Kibler, D. ",," San Mateo, CA. "," Morgan Kaufmann, "," In Eleventh International Joint Conference on Artificial Intelligence, ",,,,,, (1989). ,,,560
562,,,  (pp. 794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. W., & Kibler, D. ",," Detroit, MI: ", Morgan Kaufmann. , In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,,,,, (1989). ,,,562
563,,, (pp. 794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. W., & Kibler, D. ",," Detroit, MI: ", Morgan Kaufmann. , In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence ,,,,,, (1989). ,,,563
564,,, (pp. 794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. W., & Kibler, D. ",," Detroit, MI: ", Morgan Kaufmann. , In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence ,,,,,, (1989). ,,,564
565,,, (pp. 794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. W., & Kibler, D. ",," Detroit, Michigan: ", Morgan Kaufmann. , Proceedings of the Eleventh International Joint Conference on Artificial Intelligence ,,,,,, (1989). ,,,565
566,,,  (pp. 794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. W., & Kibler, D. ",," Detroit, Michigan: ", Morgan Kaufmann. , Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,,,,, (1989). ,,,566
567,,, (pp. 794-799). ,, Noise-tolerant instace-based learning algorithms. ," Aha, D. and Kibler, D. ",," Detroit, MI: ", Morgan Kaufmann. , Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence ,,,,,, (1989),,,567
568,,, (pp. 794-799). ,, Noise-tolerant instace-based learning algorithms. ," Aha, D. and Kibler, D. ",," Detroit, MI: ", Morgan Kaufmann. , Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence ,,,,,, (1989),,,568
570,,, Pages 794-799 ,, Noise-tolerant Instance-based Learning Algorithms. ," Aha, D., & Kibler, D. ",," Detroit, MI: ", Morgan Kaufmann. , Proceedings of the Eleventh International Joint Conference on Artificial Intelligence. ,,,,,, (1989). ,,,570
571,,, 794-799. ,," Noise-tolerant instance-based learning algorithms, "," Aha, D.W., Kibler, D. ",,,," Proceedings of the Eleventh International Joint Conference on Artificial Intelligence, ",,,,,, (1989),,,571
572,,," pages 794-799, ",, Noise-tolerant instance-based learning algorithms. , D. Aha and D. Kibler. ,," Detroit, MI, ", Morgan Kaufmann. ," In Proceedings of IJCAI-89, ",,,,,,1989. ,,,572
573,,," (pp. 794-799), ",, Noise-tolerant Instance-based Learning Algorithms. ," Aha, D.W., and Kibler, D., ",," Detroit, MI. "," Published by Mor-gan Kaufmann, ", in Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,,,,, 1989. ,,,573
574,,," (pp. 794-799), ",, Noise-tolerant Instance-based Learning Algorithms. ," Aha, D.W., and Kibler, D., ",," Detroit, MI. "," Published by Mor-gan Kaufmann, ", in Proceedings of the Eleventh International Joint Conference on Artificial Intelligence ,,,,,, 1989. ,,,574
575,,," pages 794-799, ",, Noise-tolerant instance-based learning algorithms. , David W. Aha and Dennis Kibler. ,,,," In IJCAI-89, ",,,,,, 1989. ,,,575
576,,," pages 794-799, ",, Noise-tolerant instance-based learning algorithm. , D.W. Aha and D. Kibler. ,," Detroit, ", Morgan Kaufmann. ," In International Joint Conference on Artificial Intelligence, ",,,,,,1989. ,,,576
577,,, (pp. 794-799). ,, Noise-tolerant instance-based learning algorithms. ," Aha, D. and Kibler, D. ",,, Morgan Kaufmann. , Proceedings of the Eleventh Joint Conference on Artificial Intelligence ,,,,,, (1989). ,,,577
578,,," pages 794-799, ",, Noise-tolerant instance-based learning algorithms. , D. Aha and D. Kibler. ,," Detroit, MI, ", Morgan Kaufmann. ," In Proceedings of IJCAI-89, ",,,,,,1989. ,,,578
579,,," pages 794-799, ",, Noise-tolerant instance-based learning algorithms. , D. Aha and D. Kibler. ,," Dtroit, MI,", Morgan Kaufmann. ," In Proceedings of IJCAI-89, ",,,,,, 1989. ,,,579
702,,, 534-539. ,, Concept learning and flexible weighting. ," (Aha and Goldstone, 1992) Aha, D. W. and Gold stone, R. L. ",, IN. , Lawrence Erl-baum Associates. ," In Proceedings of the Fourteenth Annual Conference of the Cognitive Science Society, ",,," Indiana Univeristy, Bloomington, ",,, 1992. ,,,702
703,,, 534-539. ,, Concept learning and flexible weighting. ," (Aha and Goldstone, 1992) Aha, D. W. and Gold-stone, R. L. ",, IN. , Lawrence Erl-baum Associates. ," In Proceedings of the Fourteenth Annual Conference of the Cognitive Science Society, ",,," Indiana Univeristy, Bloomington, ",,, 1992. ,,,703
718,,, (pp. 158-166). ,, Learning prototypical concept descriptions. ," Datta, P., & Kibler, D. ",," Tahoe City, CA: ", Morgan Kaufmann. , Proc. Twelfth International Conference on Machine Learning ,,,,,, (1995). ,,,718
719,,, (pp. 158-166). ,, Learning prototypical concept descriptions. ," Datta, P., & Kibler, D. ",," Tahoe City, CA: ", Morgan Kaufmann. , Proc. Twelfth International Conference on Machine Learning ,,,,,, (1995). ,,,719
720,,, 158-166. ,, Learning prototypical concept descriptions. ," Datta, P., and Kibler, D. ",," Tahoe City, CA: ", Morgan Kaufmann. ," In Proceedings of the Twelfth International Conference on Machine Learning, ",,,,,, 1995. ,,,720
